Date/time,Pressure[cm],Temperature[°C],1:Conductivity[mS/cm]
43111.96,1144.45,14.857,34.272
43112,1141.008,14.783,35.004
43112.04,1136.4,14.84,34.496
43112.08,1118.842,15.19,33.396
43112.13,1106.067,15.817,25.892
43112.17,1093.583,15.79,25.3
43112.21,1081.917,16.39,15.124
43112.25,1075.792,16.663,10.828
43112.29,1083.142,16.59,10.832
43112.33,1096.908,16.153,26.604
43112.38,1109.508,16.297,31.164
43112.42,1129.05,15.857,34.56
43112.46,1149.875,15.44,35.336
43112.5,1155.3,15.317,35.444
43112.54,1171.05,15.273,35.496
43112.58,1148.708,15.65,35.592
43112.63,1138.383,16.07,35.288
43112.67,1131.675,16.117,34.644
43112.71,1122.108,16.157,34.792
43112.75,1119.833,16.13,32.556
43112.79,1103.092,16.24,31.848
43112.83,1117.675,16.203,33.288
43112.88,1143.633,16.193,32.588
43112.92,1152.85,16.093,31.476
43112.96,1146.083,16.047,31.188
43113,1156.583,15.97,31.832
43113.04,1142.817,15.79,28.08
43113.08,1131.675,15.853,24.724
43113.13,1120.008,16.173,18.916
43113.17,1107.7,16.397,15.092
43113.21,1092.592,16.65,12.116
43113.25,1077.717,16.507,12.276
43113.29,1067.158,16.193,9.58
43113.33,1064.767,15.42,7.728
43113.38,1072.117,16.2,7.34
43113.42,1089.267,15.657,2.684
43113.46,1103.908,15.227,3.952
43113.5,1113.767,14.64,10.412
43113.54,1116.858,14.143,14.44
43113.58,1118.025,14.223,15.704
43113.63,1117.85,14.383,15.576
43113.67,1113.242,15.14,12.716
43113.71,1106.883,15.813,7.824
43113.75,1100.117,15.89,4.572
43113.79,1100.933,15.687,3.664
43113.83,1103.442,15.527,2.568
43113.88,1113.942,14.86,3.58
43113.92,1117.675,14.203,15.164
43113.96,1121.117,13.687,15.352
43114,1121.817,13.56,16.372
43114.04,1121.933,13.713,18.836
43114.08,1119.833,13.787,19.016
43114.13,1103.267,15.357,9.828
43114.17,1085.242,15.617,8.132
43114.21,1071.65,15.43,2.14
43114.25,1062.55,13.057,2.316
43114.29,1057.183,9.373,2.268
43114.33,1053.975,6.737,4.256
43114.38,1051.933,5.873,4.48
43114.42,1052.575,6.1,4.864
43114.46,1068.5,9.393,1.592
43114.5,1093.117,13.95,0.888
43114.54,1112.425,11.987,17.172
43114.58,1115.867,12.287,17.376
43114.63,1112.6,12.867,17.712
43114.67,1106.533,13.553,17.58
43114.71,1096.267,14.437,16.576
43114.75,1093.117,15.31,6.272
43114.79,1088.917,15.647,4.988
43114.83,1091.308,15.303,3.892
43114.88,1101.283,14.373,4.944
43114.92,1110.967,12.757,19.736
43114.96,1119.833,11.797,22.164
43115,1121.642,11.403,23.288
43115.04,1123.742,11.43,23.924
43115.08,1122.4,11.44,24.088
43115.13,1109.333,11.78,24.096
43115.17,1087.517,14.137,12.576
43115.21,1071.825,14.52,6.124
43115.25,1061.733,12.843,4.572
43115.29,1056.075,9.597,4.304
43115.33,1053.217,7.453,5.476
43115.38,1052.108,6.493,5.932
43115.42,1052.05,7.28,7.028
43115.46,1065,9.317,3.44
43115.5,1088.625,13.817,1.924
43115.54,1113.883,11.853,17.372
43115.58,1118.667,12.05,18.66
43115.63,1119.017,12.183,19.608
43115.67,1115.692,13.117,19.548
43115.71,1107.992,13.05,19.964
43115.75,1100,13.597,19.376
43115.79,1096.617,13.737,17.052
43115.83,1103.442,13.797,15.056
43115.88,1111.317,12.717,21.536
43115.92,1118.842,11.973,22.8
43115.96,1122.925,11.413,25.428
43116,1133.717,11.2,26.248
43116.04,1140.95,11.21,27.012
43116.08,1140.483,11.253,27.148
43116.13,1128.817,11.35,26.9
43116.17,1115.692,11.703,25.668
43116.21,1095.975,13.157,16.596
43116.25,1080.458,13.97,9.472
43116.29,1068.967,13.667,5.352
43116.33,1060.333,11.663,4.136
43116.38,1055.725,9.267,3.936
43116.42,1060.217,9.29,4.26
43116.46,1080.808,12.387,2.828
43116.5,1107.525,13.063,10.06
43116.54,1123.917,13.02,16.66
43116.58,1137.042,12.38,23.528
43116.63,1128.467,12.297,25.412
43116.67,1122.75,12.447,25.628
43116.71,1123.567,12.797,25.216
43116.75,1117.033,13.087,25.22
43116.79,1109.975,13.36,25.144
43116.83,1100,13.46,24.476
43116.88,1105.542,13.383,24.848
43116.92,1115.4,13.573,24.504
43116.96,1126.542,12.25,24.86
43117,1146.55,11.077,25.972
43117.04,1159.792,11.15,27.424
43117.08,1161.133,11.13,27.964
43117.13,1153.083,11.153,28.296
43117.17,1135.875,11.25,27.528
43117.21,1117.675,11.61,25.544
43117.25,1102.917,12.817,21.048
43117.29,1082.208,13.763,13.48
43117.33,1068.617,14.29,8.616
43117.38,1060.45,13.69,5.86
43117.42,1059.05,13.07,4.568
43117.46,1078.708,14.34,2.42
43117.5,1100.642,13.85,6.192
43117.54,1115.517,12.19,20.672
43117.58,1121.642,11.767,21.148
43117.63,1133.075,12.017,20.976
43117.67,1133.6,12.303,21.548
43117.71,1126.542,12.427,21.104
43117.75,1119.833,12.797,19.992
43117.79,1108.983,13.573,16.612
43117.83,1096.15,13.853,11.636
43117.88,1086.992,13.64,8.972
43117.92,1086.875,13.017,6.596
43117.96,1092.767,12.523,5.076
43118,1105.075,11.703,5.368
43118.04,1119.308,11.027,8.6
43118.08,1122.4,10.04,9.948
43118.13,1123.392,9.197,13.468
43118.17,1117.675,9.123,11.996
43118.21,1101.283,10.567,5.796
43118.25,1086.992,12.457,4.74
43118.29,1074.683,12.373,3.964
43118.33,1064.825,10.43,3.26
43118.38,1059.108,7.153,3.208
43118.42,1056.075,5.81,3.708
43118.46,1054.15,7.603,4.456
43118.5,1057.942,10.497,5.292
43118.54,1081.275,13.92,2.736
43118.58,1109.625,10.27,10.24
43118.63,1122.458,9.807,11.196
43118.67,1124.383,9.273,13.716
43118.71,1123.742,9.487,13.948
43118.75,1119.6,9.947,13.4
43118.79,1110.325,10.717,13.164
43118.83,1106.008,11.563,12.632
43118.88,1097.433,12.717,9.868
43118.92,1097.9,12.767,7.66
43118.96,1112.075,11.487,11.204
43119,1124.733,9.483,17.372
43119.04,1137.8,9.043,19.6
43119.08,1158.742,8.537,20.616
43119.13,1163.817,8.573,21.964
43119.17,1155.125,8.643,22.896
43119.21,1138.5,8.557,22.708
43119.25,1123.217,8.843,22.08
43119.29,1105.367,10.25,21.544
43119.33,1087.692,11.313,12.3
43119.38,1073.108,11.957,7.22
43119.42,1064.183,11.673,5.064
43119.46,1060.975,11.817,4.22
43119.5,1078.358,12.923,3.792
43119.54,1105.892,11.847,15.492
43119.58,1128.35,10.933,19.172
43119.63,1142.233,10.39,18.072
43119.67,1145.85,10.657,17.556
43119.71,1140.133,10.277,18.852
43119.75,1129.633,10.833,18.688
43119.79,1118.958,11.16,18.388
43119.83,1112.95,11.497,18.244
43119.88,1098.367,11.977,17.18
43119.92,1091.367,13.083,10.724
43119.96,1098.833,12.503,14.02
43120,1117.5,10.443,19.824
43120.04,1131.558,9.587,21.328
43120.08,1156.642,9.77,21.896
43120.13,1166.033,9.48,23.66
43120.17,1164.05,9.45,24.592
43120.21,1151.275,9.55,24.728
43120.25,1135.175,9.647,24.42
43120.29,1117.5,9.923,23.836
43120.33,1097.9,11.197,23.16
43120.38,1082.208,12.027,16.936
43120.42,1070.367,12.507,8.032
43120.46,1065.583,13.227,5.408
43120.5,1075.675,13.627,4.436
43120.54,1102.917,13.007,5.02
43120.58,1121.933,10.83,21.58
43120.63,1140.6,10.35,20.392
43120.67,1153.9,10.23,21.228
43120.71,1148.65,10.147,22.604
43120.75,1142.058,10.187,22.6
43120.79,1133.075,10.557,22.216
43120.83,1120.125,11.15,21.924
43120.88,1106.883,11.353,21.572
43120.92,1091.658,12.763,20.988
43120.96,1095.508,12.62,17.492
43121,1109.8,12.337,16.28
43121.04,1122.75,10.707,21.5
43121.08,1142.7,10.273,22.792
43121.13,1164.225,10.053,23.156
43121.17,1167.317,10.06,23.392
43121.21,1159.792,9.907,24.096
43121.25,1149.933,9.973,24.252
43121.29,1127.533,10.26,23.896
43121.33,1114.058,11.273,23.8
43121.38,1092.942,11.91,20.272
43121.42,1076.783,12.863,11.824
43121.46,1067.508,13.697,7.792
43121.5,1070.25,15.183,5.292
43121.54,1091.017,15.31,5.576
43121.58,1114.7,12.06,21.752
43121.63,1133.717,11.773,21.028
43121.67,1147.833,11.35,21.856
43121.71,1155.067,11.213,22.684
43121.75,1148.475,11.063,23.62
43121.79,1140.483,11.147,23.672
43121.83,1125.375,12.423,23.752
43121.88,1112.425,12.337,23.012
43121.92,1097.725,13.003,22.968
43121.96,1088.8,14.46,21.48
43122,1097.55,14.07,18.776
43122.04,1112.25,12.647,20.66
43122.08,1125.375,11.35,23.972
43122.13,1147.833,11.093,24.356
43122.17,1154.542,11.213,24.412
43122.21,1158.158,11.147,24.852
43122.25,1150.283,11.207,25.272
43122.29,1136.867,11.253,25.116
43122.33,1118.492,12.02,25.136
43122.38,1107.7,12.363,24.68
43122.42,1092.592,13.623,19.884
43122.46,1080.808,14.547,13.52
43122.5,1086.525,15.367,9.152
43122.54,1101.633,15.683,9.792
43122.58,1112.6,14.167,18.376
43122.63,1131.617,13.85,22.58
43122.67,1148.708,13.683,23.788
43122.71,1165.742,13.463,24.416
43122.75,1160.842,13.147,25.116
43122.79,1151.508,13.06,25.352
43122.83,1141.3,13.327,25.344
43122.88,1131.325,13.627,25.032
43122.92,1125.9,14.057,24.596
43122.96,1109.333,14.483,23.596
43123,1105.25,14.593,22.88
43123.04,1109.333,14.807,22.288
43123.08,1113.592,15.117,20.828
43123.13,1127.533,14.647,20.608
43123.17,1147.367,14.303,22.232
43123.21,1162.942,13.77,23.78
43123.25,1168.367,13.647,24.448
43123.29,1151.158,13.74,24.668
43123.33,1137.858,13.883,24.68
43123.38,1126.075,14.47,24.468
43123.42,1113.767,14.59,23.72
43123.46,1100,15.383,22.784
43123.5,1088.275,15.96,12.612
43123.54,1093.117,16.46,7.852
43123.58,1105.367,16.677,9.684
43123.63,1112.95,16.473,12.568
43123.67,1126.075,15.947,16.7
43123.71,1143.808,15.807,18.98
43123.75,1150.692,14.883,21.328
43123.79,1148.708,14.69,22.128
43123.83,1145.908,14.613,22.812
43123.88,1134.592,15.063,22.72
43123.92,1115.75,15.707,21.832
43123.96,1105.367,15.863,20.996
43124,1093.583,16.063,13.468
43124.04,1087.633,15.917,6.196
43124.08,1094.867,15.767,5.184
43124.13,1100.642,15.603,5.156
43124.17,1109.508,14.857,21.108
43124.21,1116.042,14.4,22.868
43124.25,1123.45,13.977,23.892
43124.29,1121.467,13.957,24.324
43124.33,1118.842,13.987,24.58
43124.38,1116.217,14.037,24.704
43124.42,1107.175,14.17,24.832
43124.46,1095.158,14.973,24.66
43124.5,1083.667,16.133,22.848
43124.54,1080.283,17.14,15.504
43124.58,1091.95,17.653,13.356
43124.63,1104.9,17.04,16.012
43124.67,1115.05,15.5,23.572
43124.71,1124.442,15.357,22.82
43124.75,1135.408,15.103,22.82
43124.79,1139.025,14.88,22.568
43124.83,1137.217,14.823,22.528
43124.88,1132.433,14.797,22.548
43124.92,1118.375,15.33,22.356
43124.96,1101.108,15.653,20.152
43125,1083.842,16.043,15.656
43125.04,1071.3,15.947,10.944
43125.08,1064.475,15.193,8.54
43125.13,1059.342,13.953,7.468
43125.17,1060.042,12.65,6.772
43125.21,1070.075,11.733,6.972
43125.25,1080.925,14.49,4.82
43125.29,1092.125,14.243,9.684
43125.33,1094.225,13.703,17.404
43125.38,1091.833,13.737,18.676
43125.42,1086.992,15.273,8.4
43125.46,1079.817,15.993,5.332
43125.5,1071.942,15.807,3.788
43125.54,1066.517,16.87,3.304
43125.58,1064.242,17.963,3.384
43125.63,1069.083,18.927,3.612
43125.67,1083.025,18.923,4.088
43125.71,1100.292,17.63,4.004
43125.75,1119.308,14.18,14.76
43125.79,1125.55,14.39,16.544
43125.83,1130.975,13.92,18.188
43125.88,1130.333,13.46,18.9
43125.92,1125.9,13.83,16.368
43125.96,1111.958,14.75,13.824
43126,1094.867,15.61,10.676
43126.04,1079.933,15.807,7.26
43126.08,1067.975,14.673,4.936
43126.13,1060.683,12.477,4.568
43126.17,1056.367,10.263,4.732
43126.21,1055.725,9.497,5.256
43126.25,1067.1,9.233,4.984
43126.29,1087.167,12.187,3.144
43126.33,1115.4,12.577,8.076
43126.38,1125.55,12.837,13.064
43126.42,1126.542,12.407,15.516
43126.46,1127.825,12.473,16.836
43126.5,1125.375,12.947,16.14
43126.54,1120.008,14.447,14.78
43126.58,1114.583,15.08,13.04
43126.63,1104.258,15.63,11.176
43126.67,1109.8,16.097,9.632
43126.71,1119.192,15.583,13.344
43126.75,1125.433,14.153,16.916
43126.79,1135.933,13.613,19.388
43126.83,1155.708,13.44,20.764
43126.88,1159.558,13.327,21.832
43126.92,1155.417,13.337,22.168
43126.96,1144.917,13.4,22.372
43127,1129.167,14.227,19.392
43127.04,1117.383,13.653,22.716
43127.08,1097.55,15.137,12.82
43127.13,1082.383,15.633,8.152
43127.17,1070.717,15.85,4.756
43127.21,1064.3,15.477,4.196
43127.25,1072,15.237,3.82
43127.29,1088.275,15.773,2.684
43127.33,1111.608,13.963,18.6
43127.38,1124.558,13.89,18.372
43127.42,1138.033,13.697,22.128
43127.46,1145.383,13.523,25.44
43127.5,1145.733,13.803,25.796
43127.54,1140.192,14.753,21.376
43127.58,1133.308,15.72,16.452
43127.63,1124.792,16.083,16.152
43127.67,1123.625,16.377,16.056
43127.71,1125.258,16.52,15.172
43127.75,1131.15,15.927,19.28
43127.79,1152.442,14.913,23.424
43127.83,1164.808,14.68,25.7
43127.88,1187.617,14.463,26.416
43127.92,1196.308,14.367,27.052
43127.96,1188.725,14.25,27.392
43128,1176.417,14.28,27.46
43128.04,1157.225,14.49,26.688
43128.08,1132.783,14.79,24.932
43128.13,1112.133,15.503,20.616
43128.17,1089.558,16.053,14.044
43128.21,1073.867,16.41,9.572
43128.25,1063.6,16.557,6.172
43128.29,1069.083,16.41,4.548
43128.33,1087.167,16.48,4.096
43128.38,1116.683,16.013,8.796
43128.42,1131.325,15.353,16.58
43128.46,1155.592,15.107,20.484
43128.5,1168.425,14.96,23.168
43128.54,1165.333,15.07,23.756
43128.58,1153.608,15.22,24.144
43128.63,1138.033,15.273,24.032
43128.67,1132.958,15.51,22.936
43128.71,1125.725,15.47,22.76
43128.75,1120.008,15.497,22.452
43128.79,1121.117,15.523,22.42
43128.83,1142.817,15.343,22.716
43128.88,1164.633,14.68,24.396
43128.92,1191.583,14.45,25.448
43128.96,1190.125,14.573,26.08
43129,1193.858,14.527,26.596
43129.04,1191.7,14.54,26.796
43129.08,1172.975,14.793,26.66
43129.13,1151.683,14.927,26
43129.17,1122.808,15.65,22.56
43129.21,1099.183,16.213,18.68
43129.25,1077.542,16.74,14.588
43129.29,1065.058,17.21,9.776
43129.33,1062.2,17.463,6.16
43129.38,1078.067,17.45,4.136
43129.42,1108.342,17.363,3.92
43129.46,1128.7,16.123,13.864
43129.5,1157.867,15.657,16.22
43129.54,1156.758,15.623,18.088
43129.58,1156.642,15.817,18.94
43129.63,1147.6,16.113,18.992
43129.67,1134.3,16.28,18.708
43129.71,1118.2,16.447,18.176
43129.75,1103.733,16.52,17.74
43129.79,1099.183,17.277,14.096
43129.83,1109.333,17.253,11.116
43129.88,1119.833,16.88,9.712
43129.92,1130.158,15.917,13.492
43129.96,1148.883,15.503,14.992
43130,1160.725,15.45,15.812
43130.04,1163.525,15.423,17.02
43130.08,1155.242,15.213,17.572
43130.13,1129.808,15.153,16.896
43130.17,1106.708,15.943,15.688
43130.21,1084.775,16.447,13.76
43130.25,1069.258,16.56,10.256
43130.29,1059.458,15.397,7.496
43130.33,1054.383,12.777,5.628
43130.38,1051.7,10.37,4.4
43130.42,1050.767,10.143,3.88
43130.46,1050.883,12.973,4.048
43130.5,1071.825,16.133,3.856
43130.54,1097.258,15.1,3.912
43130.58,1119.017,14.843,5.888
43130.63,1120.3,15.143,7.452
43130.67,1114.933,15.6,8.364
43130.71,1101.925,16.83,8.084
43130.75,1092.592,16.857,7.364
43130.79,1085.242,16.823,5.7
43130.83,1083.667,16.583,4.348
43130.88,1090.375,16.143,3.28
43130.92,1108.167,15.047,12.044
43130.96,1128.817,14.023,12.588
43131,1150.167,13.983,14.04
43131.04,1157.75,14.02,15.64
43131.08,1154.6,13.977,16.556
43131.13,1145.908,14.027,17.272
43131.17,1125.433,13.853,16.668
43131.21,1099.008,14.617,15.432
43131.25,1080.283,15.24,11.912
43131.29,1066.225,15.243,8.132
43131.33,1057.417,13.09,5.952
43131.38,1052.867,9.987,4.784
43131.42,1050.767,10.263,4.672
43131.46,1052.983,12.56,5.104
43131.5,1087.167,15.18,5.196
43131.54,1127.708,15.233,7.192
43131.58,1151.333,13.96,9.388
43131.63,1158.508,14.08,10.656
43131.67,1154.6,13.53,11.772
43131.71,1140.658,14.177,12.88
43131.75,1122.808,14.967,13.06
43131.79,1107.35,15.367,12.828
43131.83,1095.158,15.857,11.344
43131.88,1093.408,15.957,9.272
43131.92,1114.408,15.53,8.672
43131.96,1131.967,13.677,11.22
43132,1162.767,13.387,13.112
43132.04,1185.283,13.477,14.568
43132.08,1197.067,13.273,15.512
43132.13,1185.75,13.173,16.308
43132.17,1174.083,13.37,16.904
43132.21,1147.542,13.383,16.888
43132.25,1121.758,13.397,15.872
43132.29,1096.15,14.047,15.36
43132.33,1078.708,14.8,13.968
43132.38,1067.333,15.347,10.444
43132.42,1060.275,15.703,7.996
43132.46,1061.267,16.803,6.728
43132.5,1090.842,17.167,5.94
43132.54,1125.083,14.54,8.196
43132.58,1152.675,14.477,9.736
43132.63,1171.05,13.98,11.496
43132.67,1164.925,14.187,12.872
43132.71,1154.6,14.567,13.892
43132.75,1141.65,14.923,14.532
43132.79,1124.442,15.26,14.084
43132.83,1107.058,16.183,12.916
43132.88,1097.258,16.61,11.092
43132.92,1104.9,16.55,9.22
43132.96,1127.242,15.717,8.716
43133,1155.417,15.047,9.884
43133.04,1187.967,14.517,11.456
43133.08,1200.042,14.34,12.836
43133.13,1204.358,13.983,14.004
43133.17,1192.517,13.95,15.088
43133.21,1176.767,14.077,15.78
43133.25,1150.342,14.467,15.868
43133.29,1121,14.953,14.676
43133.33,1096.267,15.32,13.488
43133.38,1077.892,15.987,11.876
43133.42,1067.8,16.453,9.824
43133.46,1062.2,16.94,8.044
43133.5,1079.992,17.363,6.868
43133.54,1116.742,17.403,6.224
43133.58,1140.192,16.39,7.172
43133.63,1160.9,15.087,8.58
43133.67,1150.692,14.717,10.612
43133.71,1135.117,16.48,11.976
43133.75,1127.883,17.04,10.98
43133.79,1118.025,16.73,11.324
43133.83,1094.225,17.09,9.668
43133.88,1078.358,17.027,7.896
43133.92,1068.792,16.44,6.22
43133.96,1068.792,15.167,5.188
43134,1086.875,14.623,4.48
43134.04,1112.425,14.293,6.712
43134.08,1134.067,14.123,8.468
43134.13,1150.983,14.263,9.524
43134.17,1143.458,13.787,10.164
43134.21,1131.792,13.243,10.376
43134.25,1115.4,14.033,9.96
43134.29,1098.075,15.24,9.108
43134.33,1081.917,15.66,7.62
43134.38,1069.258,15.243,6.204
43134.42,1060.625,14.113,4.88
43134.46,1055.55,13.767,4.136
43134.5,1057.417,15.487,3.976
43134.54,1084.775,16.567,3.732
43134.58,1116.217,15.707,4.156
43134.63,1141.533,14.31,5.248
43134.67,1155.3,13.943,6.252
43134.71,1155.417,14.04,7.328
43134.75,1149.058,14.323,8.136
43134.79,1130.333,14.82,8.48
43134.83,1118.375,15.317,8.396
43134.88,1104.083,16.137,7.636
43134.92,1089.383,16.59,6.54
43134.96,1085.883,16.65,5.476
43135,1100.933,16.387,4.748
43135.04,1124.733,14.523,6.068
43135.08,1151.858,14.4,7.312
43135.13,1174.958,14.213,8.352
43135.17,1173.033,13.953,9.476
43135.21,1179.217,13.897,10.748
43135.25,1165.742,13.653,11.68
43135.29,1160.025,13.57,12.232
43135.33,1142.467,14.013,12.348
43135.38,1121.817,14.527,11.708
43135.42,1107,15.18,10.356
43135.46,1095.333,15.76,8.896
43135.5,1104.258,16.003,7.312
43135.54,1116.042,15.417,6.884
43135.58,1149.525,14.793,7.348
43135.63,1169.067,14.393,7.936
43135.67,1180.85,14.067,8.544
43135.71,1187.267,14.07,9.148
43135.75,1198.875,14.13,9.692
43135.79,1173.325,14.157,10.188
43135.83,1150.983,14.25,10.632
43135.88,1135.758,14.64,11.092
43135.92,1115.867,15.233,11.528
43135.96,1098.367,15.617,11.84
43136,1091.833,16.013,12.1
43136.04,1110.617,16.103,12.052
43136.08,1126.717,15.943,11.828
43136.13,1146.608,15.07,11.348
43136.17,1152.5,14.827,11
43136.21,1162.825,14.46,10.668
43136.25,1155.475,14.343,10.516
43136.29,1144.917,14.427,10.488
43136.33,1128.525,14.437,10.524
43136.38,1109.975,14.56,10.652
43136.42,1091.308,16.153,11.128
43136.46,1078.533,16.757,11.248
43136.5,1071.183,17.503,11.236
43136.54,1085.242,18.353,10.988
43136.58,1108.342,16.523,10.164
43136.63,1130.042,16.413,9.996
43136.67,1147.6,15.563,9.788
43136.71,1152.85,15.617,9.908
43136.75,1163.642,15.667,10.12
43136.79,1152.85,15.67,10.36
43136.83,1142.817,16.08,10.704
43136.88,1123.625,16.273,10.984
43136.92,1104.258,16.863,11.332
43136.96,1087.342,17.13,11.544
43137,1077.367,17.037,11.516
43137.04,1078.533,16.67,11.284
43137.08,1092.592,16.257,10.892
43137.13,1112.95,16.09,10.548
43137.17,1127.708,15.37,10.14
43137.21,1138.558,15.04,9.904
43137.25,1143.633,14.707,9.772
43137.29,1147.717,14.637,9.804
43137.33,1141.65,14.677,9.956
43137.38,1127.533,14.723,10.184
43137.42,1117.208,14.82,10.464
43137.46,1106.883,15.187,10.844
43137.5,1103.267,16.003,11.348
43137.54,1104.55,16.51,11.76
43137.58,1116.742,16.06,11.884
43137.63,1132.842,16.177,12.144
43137.67,1144.275,15.84,12.268
43137.71,1163.525,15.787,12.48
43137.75,1167.608,15.963,12.764
43137.79,1163.992,16.243,13.08
43137.83,1156.233,15.79,13.164
43137.88,1146.608,16.723,13.656
43137.92,1125.083,16.897,13.892
43137.96,1109.858,17.01,14.084
43138,1098.542,17.507,14.256
43138.04,1091.95,17.493,14.096
43138.08,1096.908,17.41,13.672
43138.13,1107.992,17.223,13.176
43138.17,1122.633,16.56,12.644
43138.21,1130.858,16.347,12.34
43138.25,1135.408,16.07,12.16
43138.29,1139.375,15.933,12.152
43138.33,1142.117,15.907,12.256
43138.38,1141.358,15.893,12.428
43138.42,1139.842,16.463,12.78
43138.46,1126.6,16.803,13.056
43138.5,1123.1,17.297,13.332
43138.54,1120.183,17.187,13.416
43138.58,1127.067,17.293,13.532
43138.63,1131.033,17.267,13.604
43138.67,1139.55,17.397,13.74
43138.71,1155.825,17.463,13.872
43138.75,1168.133,17.67,14.08
43138.79,1171.925,17.497,14.184
43138.83,1165.217,17.45,14.348
43138.88,1156.117,17.463,14.548
43138.92,1150.225,17.853,14.912
43138.96,1129.867,17.97,15.148
