Date & Time,Temp(?C),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
43125.20833,13.8,11.78,15.49,1475.01
43125.25,13.58,11.88,15.53,1474.36
43125.29167,13.27,11.96,15.51,1473.36
43125.33333,12.99,12.01,15.46,1472.42
43125.375,12.71,12.05,15.41,1471.47
43125.41667,12.65,12.1,15.44,1471.3
43125.45833,12.36,12.11,15.35,1470.29
43125.5,13.27,12,15.56,1473.41
43125.54167,14.66,11.93,15.99,1478.16
43125.58333,15.69,11.91,16.37,1481.64
43125.625,15.33,11.93,16.25,1480.44
43125.66667,15.21,12.03,16.33,1480.15
43125.70833,14.75,12.14,16.29,1478.73
43125.75,14.6,12.11,16.19,1478.17
43125.79167,14.41,11.83,15.78,1477.2
43125.83333,14.29,11.48,15.3,1476.36
43125.875,14.35,11.26,15.05,1476.31
43125.91667,13.8,11.41,15.04,1474.56
43125.95833,13.71,11.57,15.21,1474.43
43126,13.3,11.71,15.22,1473.17
43126.04167,12.77,11.77,15.1,1471.35
43126.08333,12.17,11.8,14.92,1469.23
43126.125,11.51,11.79,14.66,1466.76
43126.16667,10.86,11.77,14.41,1464.34
43126.20833,10.61,11.74,14.28,1463.32
43126.25,11.31,11.79,14.6,1466.05
43126.29167,11.54,11.81,14.69,1466.9
43126.33333,11.83,11.73,14.71,1467.86
43126.375,11.95,11.58,14.58,1468.15
43126.41667,12.14,11.42,14.46,1468.65
43126.45833,12.39,11.25,14.36,1469.36
43126.5,12.65,11.21,14.4,1470.22
43126.54167,13.18,11.27,14.65,1472.2
43126.58333,13.4,11.36,14.83,1473.08
43126.625,13.95,11.42,15.11,1475.12
43126.66667,14.66,11.43,15.38,1477.57
43126.70833,15.12,11.4,15.51,1479.1
43126.75,14.23,11.42,15.21,1476.07
43126.79167,13.92,11.57,15.28,1475.19
43126.83333,13.86,11.71,15.43,1475.14
43126.875,13.8,11.84,15.56,1475.07
43126.91667,13.86,11.99,15.76,1475.47
43126.95833,13.67,12.43,16.23,1475.36
43127,13.61,12.82,16.67,1475.6
43127.04167,13.55,13.21,17.11,1475.85
43127.08333,13.58,13.55,17.53,1476.37
43127.125,13.74,13.82,17.92,1477.24
43127.16667,14.32,13.59,17.89,1478.99
43127.20833,14.05,13.17,17.27,1477.53
43127.25,13.74,13.43,17.46,1476.77
43127.29167,13.71,13.65,17.69,1476.92
43127.33333,13.67,13.62,17.65,1476.77
43127.375,13.64,13.55,17.55,1476.58
43127.41667,13.71,13.48,17.5,1476.72
43127.45833,13.74,13.53,17.57,1476.89
43127.5,13.95,13.77,17.94,1477.92
43127.54167,14.93,17.59,22.99,1485.82
43127.58333,15.21,18.83,24.62,1488.2
43127.625,15.81,18.81,24.94,1490.16
43127.66667,15.78,19.42,25.66,1490.78
43127.70833,15.72,19.55,25.77,1490.74
43127.75,15.57,19.62,25.77,1490.33
43127.79167,15.39,20.1,26.24,1490.31
43127.83333,15.09,20.26,26.24,1489.49
43127.875,14.93,20.39,26.3,1489.14
43127.91667,14.9,21.19,27.22,1489.99
43127.95833,14.9,21.41,27.48,1490.25
43128,14.9,21.25,27.29,1490.06
43128.04167,15.3,20.25,26.36,1490.18
43128.08333,15.69,19.28,25.43,1490.32
43128.125,14.99,20.77,26.79,1489.79
43128.16667,14.99,21.14,27.22,1490.24
43128.20833,16.08,17.63,23.65,1489.66
43128.25,15.33,19.89,25.95,1489.85
43128.29167,15.06,20.74,26.79,1489.96
43128.33333,15.36,19.77,25.83,1489.82
43128.375,15.21,18.92,24.72,1488.3
43128.41667,15.12,19.19,24.99,1488.32
43128.45833,15.54,18.94,24.94,1489.42
43128.5,15.66,19.38,25.55,1490.35
43128.54167,15.81,19.41,25.66,1490.87
43128.58333,15.78,19.33,25.55,1490.67
43128.625,15.81,19.41,25.66,1490.87
43128.66667,15.69,19.51,25.72,1490.6
43128.70833,15.81,19.45,25.72,1490.92
43128.75,15.72,19.4,25.6,1490.57
43128.79167,15.42,19.74,25.83,1489.98
43128.83333,15.27,20.27,26.36,1490.1
43128.875,15.45,20.58,26.85,1491.07
43128.91667,15.48,20.83,27.16,1491.46
43128.95833,15.39,21.04,27.35,1491.41
43129,15.24,21.34,27.61,1491.27
43129.04167,15.3,21.53,27.87,1491.7
43129.08333,15.69,21.37,27.94,1492.79
43129.125,16.41,20.72,27.62,1494.35
43129.16667,16.65,19.77,26.61,1494
43129.20833,16.71,18.98,25.66,1493.26
43129.25,16.77,18.28,24.83,1492.63
43129.29167,16.86,17.65,24.1,1492.19
43129.33333,16.83,17.07,23.37,1491.42
43129.375,16.68,16.48,22.54,1490.24
43129.41667,16.71,15.17,20.91,1488.81
43129.45833,16.68,14.78,20.4,1488.26
43129.5,16.71,14.13,19.6,1487.6
43129.54167,16.92,13.44,18.81,1487.47
43129.58333,17.1,12.69,17.92,1487.17
43129.625,17.31,12.08,17.2,1487.13
43129.66667,17.34,11.65,16.64,1486.72
43129.70833,17.55,11.5,16.52,1487.21
43129.75,17.13,11.54,16.42,1485.92
43129.79167,16.92,11.57,16.38,1485.28
43129.83333,16.65,11.47,16.16,1484.29
43129.875,16.53,11.43,16.06,1483.86
43129.91667,16.35,11.36,15.9,1483.18
43129.95833,16.38,11.27,15.8,1483.17
43130,16.08,11.17,15.56,1482.06
43130.04167,15.93,10.98,15.27,1481.35
43130.08333,15.66,10.87,15.02,1480.3
43130.125,15.33,10.84,14.88,1479.15
43130.16667,14.96,10.98,14.92,1478.07
43130.20833,14.63,11.2,15.08,1477.19
43130.25,14.01,11.41,15.11,1475.31
43130.29167,13.21,11.55,15,1472.65
43130.33333,12.33,11.55,14.68,1469.49
43130.375,11.95,11.13,14.05,1467.59
43130.41667,12.99,10.63,13.82,1470.77
43130.45833,13.02,11.19,14.5,1471.55
43130.5,13.67,10.91,14.4,1473.53
43130.54167,14.35,10.51,14.13,1475.41
43130.58333,14.78,9.94,13.56,1476.22
43130.625,15.09,9.25,12.77,1476.44
43130.66667,15.09,8.95,12.39,1476.08
43130.70833,15.48,8.99,12.56,1477.48
43130.75,14.99,9.3,12.81,1476.19
43130.79167,14.6,9.61,13.08,1475.19
43130.83333,14.26,9.82,13.24,1474.28
43130.875,14.69,10.07,13.68,1476.05
43130.91667,13.67,10.04,13.33,1472.49
43130.95833,14.44,9.85,13.34,1474.95
43131,14.6,10.28,13.92,1475.98
43131.04167,14.48,10.56,14.23,1475.89
43131.08333,14.54,10.76,14.5,1476.35
43131.125,14.48,10.93,14.69,1476.34
43131.16667,14.29,11.13,14.88,1475.95
43131.20833,12.39,11.14,14.23,1469.23
43131.25,11.44,11,13.73,1465.56
43131.29167,10.8,10.86,13.35,1462.98
43131.33333,10.22,10.69,12.96,1460.54
43131.375,10.35,10.43,12.72,1460.72
43131.41667,11.89,10,12.71,1465.98
43131.45833,11.67,9.85,12.47,1464.98
43131.5,12.9,10.03,13.07,1469.7
43131.54167,13.33,10.15,13.35,1471.41
43131.58333,13.15,10.5,13.72,1471.17
43131.625,13.18,11.03,14.37,1471.92
43131.66667,13.27,11.43,14.88,1472.73
43131.70833,13.61,11.56,15.16,1474.09
43131.75,14.08,11.58,15.35,1475.73
43131.79167,14.01,11.55,15.28,1475.48
43131.83333,13.98,11.59,15.33,1475.43
43131.875,13.8,11.77,15.48,1474.99
43131.91667,13.83,12.14,15.94,1475.54
43131.95833,13.8,12.54,16.41,1475.91
43132,13.83,12.86,16.81,1476.41
43132.04167,13.83,13.13,17.14,1476.74
43132.08333,13.8,13.37,17.41,1476.91
43132.125,13.8,13.59,17.67,1477.18
43132.16667,13.8,13.72,17.82,1477.32
43132.20833,13.21,13.42,17.23,1474.91
43132.25,12.87,12.9,16.47,1473.05
43132.29167,12.65,12.52,15.94,1471.81
43132.33333,12.39,12.21,15.48,1470.52
43132.375,12.39,11.9,15.12,1470.15
43132.41667,13.12,11.54,14.95,1472.3
43132.45833,14.14,11.31,15.04,1475.62
43132.5,14.26,11.15,14.89,1475.86
43132.54167,14.26,10.86,14.53,1475.51
43132.58333,14.54,10.81,14.57,1476.41
43132.625,14.75,10.79,14.61,1477.12
43132.66667,14.75,10.82,14.65,1477.16
43132.70833,14.93,10.77,14.65,1477.72
43132.75,15.36,10.7,14.7,1479.08
43132.79167,15.78,10.48,14.57,1480.25
43132.83333,15.87,10.34,14.42,1480.39
43132.875,15.66,10.25,14.24,1479.58
43132.91667,15.12,10.21,14,1477.68
43132.95833,14.66,10.44,14.14,1476.38
43133,14.99,10.69,14.57,1477.83
43133.04167,14.44,11.09,14.88,1476.42
43133.08333,14.38,11.59,15.48,1476.81
43133.125,14.38,12.03,16.01,1477.33
43133.16667,14.44,12.38,16.46,1477.96
43133.20833,14.41,12.66,16.79,1478.19
43133.25,14.6,12.77,17,1478.95
43133.29167,14.48,12.37,16.46,1478.06
43133.33333,14.38,11.88,15.83,1477.16
43133.375,14.32,11.53,15.38,1476.53
43133.41667,14.54,11.17,15.01,1476.84
43133.45833,15.15,10.86,14.83,1478.55
43133.5,15.87,10.65,14.82,1480.75
43133.54167,16.29,10.11,14.26,1481.52
43133.58333,16.44,9.71,13.79,1481.54
43133.625,16.65,9.41,13.46,1481.88
43133.66667,16.98,9.12,13.17,1482.61
43133.70833,17.19,8.88,12.91,1483.02
43133.75,17.19,8.71,12.68,1482.82
43133.79167,17.07,8.57,12.46,1482.27
43133.83333,16.92,8.5,12.32,1481.7
43133.875,16.32,8.55,12.22,1479.78
43133.91667,15.45,8.67,12.13,1476.99
43133.95833,14.96,8.78,12.13,1475.46
43134,14.54,9.01,12.31,1474.27
43134.04167,14.26,9.31,12.61,1473.67
43134.08333,14.2,9.47,12.79,1473.64
43134.125,14.14,9.52,12.83,1473.49
43134.16667,13.61,9.58,12.75,1471.72
43134.20833,12.99,9.69,12.69,1469.63
43134.25,12.49,9.8,12.67,1467.95
43134.29167,11.98,9.91,12.64,1466.23
43134.33333,11.31,10.03,12.56,1463.89
43134.375,11.12,10.04,12.53,1463.19
43134.41667,11.57,10.07,12.7,1464.9
43134.45833,13.43,10.09,13.31,1471.66
43134.5,12.9,9.96,12.99,1469.62
43134.54167,13.4,9.93,13.1,1471.36
43134.58333,13.89,9.81,13.11,1472.96
43134.625,14.01,9.74,13.07,1473.32
43134.66667,13.77,9.69,12.93,1472.39
43134.70833,13.89,9.78,13.08,1472.93
43134.75,14.14,9.86,13.26,1473.89
43134.79167,14.14,9.91,13.31,1473.95
43134.83333,14.14,9.99,13.42,1474.05
43134.875,14.2,10.12,13.59,1474.42
43134.91667,14.17,10.25,13.74,1474.46
43134.95833,14.17,10.39,13.92,1474.63
43135,14.11,10.44,13.95,1474.47
43135.04167,14.08,10.53,14.06,1474.48
43135.08333,14.08,10.61,14.16,1474.58
43135.125,14.01,10.63,14.16,1474.38
43135.16667,13.74,10.76,14.23,1473.56
43135.20833,13.8,10.97,14.5,1474.03
43135.25,13.71,11.25,14.82,1474.05
43135.29167,13.77,11.41,15.02,1474.45
43135.33333,13.64,11.36,14.92,1473.95
43135.375,13.71,11.23,14.79,1474.02
43135.41667,14.01,11.1,14.73,1474.94
43135.45833,14.41,10.97,14.72,1476.18
43135.5,14.38,10.98,14.72,1476.08
43135.54167,14.35,11.1,14.86,1476.12
43135.58333,14.26,11.24,14.99,1475.96
43135.625,14.32,11.48,15.32,1476.47
43135.66667,14.35,11.82,15.75,1476.98
43135.70833,14.32,12.24,16.25,1477.38
43135.75,14.41,12.79,16.96,1478.35
43135.79167,14.75,13.22,17.62,1480.01
43135.83333,14.93,13.38,17.89,1480.82
43135.875,15.06,13.24,17.77,1481.07
43135.91667,15.06,12.99,17.45,1480.77
43135.95833,15.03,12.76,17.16,1480.39
43136,15.03,12.51,16.85,1480.1
43136.04167,14.99,12.3,16.58,1479.75
43136.08333,14.99,12.05,16.27,1479.45
43136.125,14.9,11.87,16.01,1478.92
43136.16667,14.84,11.89,16.01,1478.74
43136.20833,14.78,12.04,16.18,1478.71
43136.25,14.81,12.22,16.41,1479.02
43136.29167,14.75,12.43,16.65,1479.07
43136.33333,14.78,12.64,16.92,1479.42
43136.375,14.81,12.86,17.2,1479.79
43136.41667,15.12,13.12,17.65,1481.13
43136.45833,15.69,13.31,18.12,1483.29
43136.5,16.05,13.36,18.33,1484.54
43136.54167,16.47,13.64,18.86,1486.24
43136.58333,16.92,13.67,19.1,1487.73
43136.625,16.23,13.74,18.89,1485.58
43136.66667,16.08,13.96,19.1,1485.34
43136.70833,15.96,14.22,19.38,1485.25
43136.75,16.02,14.58,19.86,1485.88
43136.79167,15.99,14.86,20.19,1486.11
43136.83333,15.96,15.16,20.55,1486.36
43136.875,15.96,15.39,20.84,1486.64
43136.91667,15.96,15.64,21.14,1486.92
43136.95833,15.96,15.79,21.33,1487.11
43137,16.08,15.97,21.61,1487.71
43137.04167,15.66,16.07,21.53,1486.44
43137.08333,15.63,16.15,21.61,1486.44
43137.125,15.45,16.1,21.45,1485.77
43137.16667,15.39,15.93,21.22,1485.37
43137.20833,15.45,15.78,21.06,1485.39
43137.25,15.45,15.65,20.91,1485.25
43137.29167,15.48,15.61,20.87,1485.3
43137.33333,15.36,15.63,20.84,1484.92
43137.375,15.27,15.64,20.8,1484.62
43137.41667,15.63,15.74,21.1,1485.95
43137.45833,15.78,15.87,21.33,1486.6
43137.5,16.38,16.05,21.86,1488.78
43137.54167,16.53,16.16,22.06,1489.39
43137.58333,16.53,16.29,22.24,1489.54
43137.625,16.8,16.46,22.58,1490.61
43137.66667,17.04,16.58,22.86,1491.51
43137.70833,17.22,16.65,23.04,1492.16
43137.75,16.86,16.69,22.9,1491.06
43137.79167,16.92,16.74,22.99,1491.31
43137.83333,16.53,16.79,22.85,1490.13
43137.875,16.38,17,23.04,1489.89
43137.91667,16.62,17.16,23.37,1490.85
43137.95833,16.38,17.26,23.36,1490.2
43138,16.32,17.48,23.61,1490.26
43138.04167,16.47,17.66,23.9,1490.95
43138.08333,16.56,17.74,24.05,1491.34
43138.125,16.59,17.85,24.2,1491.56
43138.16667,16.5,17.89,24.2,1491.32
43138.20833,16.59,17.97,24.36,1491.71
43138.25,16.65,17.99,24.41,1491.92
43138.29167,16.62,17.88,24.26,1491.69
43138.33333,16.59,17.85,24.2,1491.56
43138.375,16.59,17.81,24.15,1491.51
43138.41667,16.77,17.81,24.26,1492.09
43138.45833,17.28,17.93,24.68,1493.83
43138.5,17.96,18.06,25.22,1496.11
43138.54167,18.44,18.12,25.57,1497.63
43138.58333,18.73,18.26,25.92,1498.69
43138.625,18.97,18.34,26.16,1499.49
43138.66667,18.88,18.33,26.1,1499.21
43138.70833,18.64,18.44,26.09,1498.62
43138.75,18.55,18.57,26.21,1498.5
43138.79167,18.61,18.68,26.39,1498.81
43138.83333,18.82,18.78,26.63,1499.55
43138.875,19.11,18.84,26.89,1500.5
43138.91667,19.38,18.73,26.89,1501.16
43138.95833,19.58,18.69,26.96,1501.72
43139,19.76,18.52,26.84,1502.04
43139.04167,19.84,18.44,26.78,1502.21
43139.08333,19.81,18.22,26.48,1501.87
43139.125,19.79,17.96,26.12,1501.49
43139.16667,19.61,17.64,25.59,1500.6
43139.20833,19.4,17.38,25.14,1499.7
43139.25,19.35,17.19,24.86,1499.32
43139.29167,19.23,17.08,24.65,1498.83
43139.33333,19.26,17.03,24.6,1498.86
43139.375,19.17,17.02,24.54,1498.59
43139.41667,19.08,17.02,24.49,1498.32
43139.45833,19.11,16.96,24.44,1498.35
43139.5,19.26,16.91,24.44,1498.73
43139.54167,19.4,16.81,24.39,1499.06
43139.58333,19.43,16.65,24.18,1498.95
43139.625,19.38,16.48,23.93,1498.59
43139.66667,19.38,16.55,24.03,1498.67
43139.70833,19.35,16.6,24.08,1498.64
43139.75,19.26,16.67,24.13,1498.46
43139.79167,19.05,16.79,24.18,1497.98
43139.83333,18.94,16.84,24.17,1497.68
43139.875,18.88,16.98,24.33,1497.66
43139.91667,18.94,17.11,24.54,1497.99
43139.95833,18.94,17.24,24.7,1498.13
43140,18.76,17.27,24.64,1497.63
43140.04167,18.49,17.17,24.37,1496.72
43140.08333,18.14,16.96,23.91,1495.39
43140.125,17.79,16.61,23.28,1493.88
43140.16667,17.43,16.25,22.63,1492.35
43140.20833,17.43,15.91,22.2,1491.95
43140.25,17.34,15.68,21.86,1491.4
43140.29167,17.37,15.57,21.74,1491.37
43140.33333,17.1,15.64,21.69,1490.6
43140.375,17.13,15.79,21.9,1490.87
43140.41667,17.22,16.02,22.24,1491.42
43140.45833,17.34,16.28,22.63,1492.1
43140.5,17.64,16.52,23.09,1493.32
43140.54167,17.79,16.8,23.52,1494.1
43140.58333,17.99,17.02,23.91,1495
43140.625,18.67,17.3,24.64,1497.4
43140.66667,19.26,17.48,25.19,1499.38
43140.70833,19.79,17.57,25.59,1501.04
43140.75,20.02,17.52,25.66,1501.67
43140.79167,19.67,17.4,25.31,1500.51
43140.83333,19.84,17.41,25.43,1501.04
43140.875,19.84,17.41,25.43,1501.04
43140.91667,19.87,17.53,25.6,1501.26
43140.95833,19.7,17.6,25.59,1500.82
43141,19.58,17.69,25.65,1500.58
43141.04167,19.49,17.77,25.7,1500.41
43141.08333,19.23,17.83,25.64,1499.7
43141.125,19.05,17.95,25.69,1499.3
43141.16667,18.97,18.07,25.8,1499.18
43141.20833,18.88,18.11,25.8,1498.96
43141.25,19.14,18.22,26.1,1499.88
43141.29167,19.17,18.21,26.1,1499.95
43141.33333,19.14,18.18,26.04,1499.83
43141.375,19.2,18.11,25.98,1499.92
43141.41667,19.17,18.03,25.87,1499.75
43141.45833,19.38,17.99,25.93,1500.32
43141.5,19.73,17.98,26.11,1501.35
43141.54167,20.16,17.99,26.37,1502.63
43141.58333,20.69,18.05,26.75,1504.22
43141.625,21.33,17.85,26.84,1505.82
43141.66667,21.62,17.61,26.67,1506.37
43141.70833,21.79,17.59,26.74,1506.83
43141.75,21.56,17.77,26.85,1506.38
43141.79167,21.12,17.93,26.83,1505.33
43141.83333,20.83,17.99,26.76,1504.58
43141.875,20.78,18.06,26.82,1504.49
43141.91667,20.83,18.18,27.01,1504.79
43141.95833,20.86,18.12,26.95,1504.8
43142,20.8,18.28,27.13,1504.82
43142.04167,20.66,18.39,27.19,1504.52
43142.08333,20.83,18.56,27.52,1505.21
43142.125,20.8,18.43,27.32,1504.98
43142.16667,20.95,18.56,27.59,1505.54
43142.20833,20.75,18.74,27.71,1505.16
43142.25,20.72,18.56,27.45,1504.88
43142.29167,20.48,18.6,27.37,1504.26
43142.33333,20.37,18.65,27.37,1503.98
43142.375,20.34,18.56,27.24,1503.8
43142.41667,20.63,18.59,27.44,1504.67
43142.45833,20.92,18.47,27.46,1505.37
43142.5,21.07,18.42,27.46,1505.72
43142.54167,21.07,18.23,27.21,1505.5
43142.58333,21.59,18.31,27.62,1507.07
43142.625,22.11,18.45,28.12,1508.68
43142.66667,22.69,18.1,27.96,1509.87
43142.70833,22.95,18.15,28.18,1510.63
43142.75,22.66,18.16,28.02,1509.86
43142.79167,22.28,18.1,27.73,1508.77
43142.83333,22.02,18.39,27.98,1508.37
43142.875,21.88,18.49,28.04,1508.08
43142.91667,21.82,18.61,28.17,1508.05
43142.95833,21.73,18.69,28.23,1507.9
43143,21.7,18.95,28.57,1508.11
43143.04167,21.73,19.04,28.71,1508.29
43143.08333,21.88,19.09,28.86,1508.75
43143.125,21.96,19.16,29.01,1509.07
43143.16667,22.08,19.22,29.16,1509.45
43143.20833,22.02,19.24,29.16,1509.32
43143.25,21.82,19.06,28.79,1508.55
43143.29167,21.76,19.03,28.71,1508.36
43143.33333,21.56,18.91,28.42,1507.66
43143.375,21.65,18.88,28.43,1507.86
43143.41667,21.7,18.8,28.36,1507.94
43143.45833,21.59,18.85,28.36,1507.67
43143.5,21.59,18.55,27.95,1507.34
43143.54167,21.59,18.6,28.02,1507.39
43143.58333,21.56,18.51,27.88,1507.22
43143.625,21.59,18.46,27.82,1507.23
43143.66667,21.62,18.69,28.16,1507.57
43143.70833,21.62,18.64,28.09,1507.52
43143.75,21.59,18.7,28.15,1507.5
43143.79167,21.56,18.76,28.22,1507.49
43143.83333,21.53,18.82,28.29,1507.48
43143.875,21.59,18.8,28.29,1507.62
43143.91667,21.59,18.8,28.29,1507.62
43143.95833,21.59,18.75,28.22,1507.56
43144,21.56,18.91,28.42,1507.66
43144.04167,21.47,19.1,28.63,1507.62
43144.08333,21.41,19.02,28.48,1507.37
43144.125,21.3,19.17,28.62,1507.21
43144.16667,21.21,19.35,28.82,1507.18
43144.20833,21.15,19.43,28.89,1507.1
43144.25,21.15,19.59,29.1,1507.28
43144.29167,21.12,19.71,29.24,1507.33
43144.33333,21.01,19.92,29.45,1507.24
43144.375,21.01,19.65,29.09,1506.94
43144.41667,21.01,19.54,28.95,1506.82
43144.45833,21.04,19.48,28.88,1506.83
43144.5,21.04,19.43,28.81,1506.77
43144.54167,21.1,19.3,28.68,1506.79
43144.58333,21.12,19.18,28.54,1506.74
43144.625,21.18,19.16,28.54,1506.88
43144.66667,21.62,19.24,28.92,1508.19
43144.70833,21.65,19.08,28.71,1508.09
43144.75,21.76,19.03,28.71,1508.36
43144.79167,21.68,18.91,28.5,1507.99
43144.83333,21.3,18.86,28.2,1506.87
43144.875,20.95,18.85,27.98,1505.87
43144.91667,20.8,19.01,28.11,1505.64
43144.95833,20.57,19.16,28.17,1505.14
43145,20.43,19.07,27.96,1504.62
43145.04167,20.28,19.08,27.89,1504.21
43145.08333,20.16,19.33,28.15,1504.15
43145.125,19.99,19.45,28.21,1503.79
43145.16667,19.73,19.52,28.14,1503.09
43145.20833,19.46,19.53,27.99,1502.33
43145.25,19.08,19.75,28.05,1501.45
43145.29167,18.7,19.77,27.84,1500.33
43145.33333,18.29,19.81,27.64,1499.12
43145.375,18.2,19.44,27.12,1498.43
43145.41667,18.64,19.29,27.19,1499.6
43145.45833,18.97,18.86,26.82,1500.08
43145.5,19.14,18.73,26.76,1500.46
43145.54167,19.46,18.74,26.96,1501.43
43145.58333,19.64,18.76,27.09,1501.97
43145.625,19.93,18.88,27.42,1502.96
43145.66667,19.9,18.75,27.22,1502.73
43145.70833,20.34,18.81,27.56,1504.07
43145.75,20.8,18.76,27.78,1505.36
43145.79167,20.63,18.64,27.51,1504.72
43145.83333,20.72,18.9,27.91,1505.26
43145.875,21.04,18.57,27.66,1505.81
43145.91667,20.92,18.57,27.59,1505.48
43145.95833,21.04,18.52,27.59,1505.75
43146,20.98,18.6,27.66,1505.67
43146.04167,20.92,18.62,27.65,1505.53
43146.08333,20.89,18.78,27.85,1505.62
43146.125,20.78,18.77,27.78,1505.29
43146.16667,20.72,18.7,27.64,1505.04
43146.20833,20.72,18.75,27.71,1505.09
43146.25,20.48,18.99,27.9,1504.7
43146.29167,20.4,18.68,27.43,1504.1
43146.33333,19.93,18.88,27.42,1502.96
43146.375,19.79,18.89,27.35,1502.55
43146.41667,20.72,18.13,26.88,1504.4
43146.45833,20.6,18.18,26.87,1504.12
43146.5,20.34,18.05,26.55,1503.22
43146.54167,20.69,17.69,26.27,1503.82
43146.58333,21.3,17.29,26.05,1505.11
43146.625,22.02,16.86,25.86,1506.67
43146.66667,21.62,16.56,25.21,1505.19
43146.70833,21.5,16.24,24.72,1504.51
43146.75,22.43,16.01,24.87,1506.84
43146.79167,22.74,15.43,24.2,1507.07
43146.83333,22.74,14.81,23.32,1506.39
43146.875,22.34,14.09,22.08,1504.47
43146.91667,22.05,13.29,20.8,1502.76
43146.95833,21.7,12.47,19.49,1500.87
43147,21.62,11.99,18.76,1500.08
43147.04167,21.15,11.69,18.15,1498.41
43147.08333,21.21,11.53,17.95,1498.4
43147.125,21.12,11.45,17.79,1498.05
43147.16667,21.59,11.45,17.98,1499.4
43147.20833,21.39,11.56,18.05,1498.93
43147.25,21.15,11.58,18,1498.29
43147.29167,21.1,11.47,17.82,1497.99
43147.33333,20.92,11.36,17.6,1497.36
43147.375,20.86,11.18,17.31,1496.98
43147.41667,20.98,10.98,17.07,1497.1
43147.45833,20.8,10.78,16.72,1496.36
43147.5,20.75,10.53,16.34,1495.91
43147.54167,21.18,10.29,16.15,1496.92
43147.58333,21.12,10.14,15.92,1496.58
43147.625,21.24,10.1,15.9,1496.88
43147.66667,21.24,10.13,15.94,1496.91
43147.70833,21.27,10.22,16.08,1497.1
43147.75,22.22,10.32,16.56,1499.95
43147.79167,22.37,10.28,16.54,1500.31
43147.83333,22.34,10.16,16.36,1500.1
43147.875,22.2,10.04,16.13,1499.56
43147.91667,21.94,9.95,15.91,1498.71
43147.95833,21.53,9.88,15.68,1497.47
43148,21.12,9.76,15.36,1496.15
43148.04167,21.15,9.61,15.15,1496.07
43148.08333,21.15,9.5,14.99,1495.94
43148.125,21.18,9.47,14.96,1496
43148.16667,21.15,9.55,15.06,1496
43148.20833,21.12,9.7,15.28,1496.09
43148.25,21.1,9.86,15.5,1496.19
43148.29167,21.04,10.03,15.72,1496.2
43148.33333,20.92,10.15,15.86,1496
43148.375,20.98,10.25,16.02,1496.28
43148.41667,21.15,10.24,16.06,1496.77
43148.45833,21.18,10.15,15.95,1496.77
43148.5,21.18,10.04,15.79,1496.64
43148.54167,21.33,9.9,15.64,1496.91
43148.58333,21.36,9.81,15.51,1496.88
43148.625,21.36,9.74,15.41,1496.81
43148.66667,21.39,9.71,15.38,1496.86
43148.70833,22.37,9.68,15.65,1499.65
43148.75,22.4,9.56,15.49,1499.6
43148.79167,22.6,9.35,15.23,1499.94
43148.83333,22.66,9.06,14.81,1499.78
43148.875,22.46,8.77,14.32,1498.89
43148.91667,22.14,8.47,13.77,1497.65
43148.95833,22.05,8.2,13.35,1497.1
43149,21.76,7.96,12.9,1495.99
43149.04167,21.85,7.7,12.53,1495.96
43149.08333,21.65,7.51,12.2,1495.16
43149.125,21.41,7.48,12.1,1494.45
43149.16667,21.39,7.62,12.3,1494.52
43149.20833,21.41,7.84,12.63,1494.85
43149.25,21.27,8.05,12.89,1494.66
43149.29167,20.92,8.17,12.98,1493.77
43149.33333,20.78,8.14,12.89,1493.3
43149.375,20.86,8.04,12.77,1493.45
43149.41667,21.33,7.93,12.74,1494.69
43149.45833,22.25,7.79,12.78,1497.22
43149.5,21.96,7.67,12.52,1496.26
43149.54167,22.34,7.52,12.39,1497.17
43149.58333,22.28,7.36,12.13,1496.82
43149.625,22.6,7.22,11.99,1497.57
43149.66667,22.89,7.09,11.87,1498.25
43149.70833,23.26,6.98,11.78,1499.18
43149.75,23.93,6.82,11.69,1500.84
43149.79167,23.96,6.6,11.36,1500.69
43149.83333,23.96,6.37,10.98,1500.43
43149.875,24.04,6.16,10.67,1500.44
43149.91667,23.75,6.02,10.37,1499.49
43149.95833,23.35,5.91,10.12,1498.24
43150,22.69,5.85,9.89,1496.31
43150.04167,22.66,5.93,10.01,1496.31
43150.08333,22.28,6.15,10.27,1495.48
43150.125,22.02,6.46,10.69,1495.07
43150.16667,21.99,6.81,11.22,1495.38
43150.20833,21.96,7.18,11.78,1495.71
43150.25,21.94,7.52,12.29,1496.01
43150.29167,21.91,7.85,12.78,1496.29
43150.33333,21.94,8.16,13.25,1496.72
43150.375,21.99,8.52,13.8,1497.28
43150.41667,22.22,8.84,14.36,1498.31
43150.45833,22.92,9.13,15.01,1500.59
43150.5,23.18,9.26,15.29,1501.46
43150.54167,23.35,9.48,15.67,1502.17
43150.58333,23.29,9.69,15.96,1502.24
43150.625,22.63,9.85,15.99,1500.57
43150.66667,22.83,10.02,16.31,1501.32
43150.70833,23.03,10.23,16.69,1502.12
43150.75,23.12,10.49,17.13,1502.65
43150.79167,23.09,10.83,17.61,1502.94
43150.83333,22.77,11.18,18.03,1502.45
43150.875,22.69,11.61,18.62,1502.68
43150.91667,22.6,12.05,19.23,1502.93
