Date & Time,Temp(?C),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
43202.70833,23.33,16.16,25.56,1509.47
43202.75,23.56,16.16,25.67,1510.09
43202.79167,23.42,16.01,25.38,1509.54
43202.83333,23.04,15.75,24.82,1508.23
43202.875,22.72,15.6,24.44,1507.19
43202.91667,22.34,15.48,24.07,1506.01
43202.95833,22.13,15.45,23.92,1505.4
43203,22.07,15.43,23.87,1505.22
43203.04167,21.9,15.42,23.77,1504.72
43203.08333,22.05,15.51,23.97,1505.23
43203.125,21.93,15.63,24.08,1505.03
43203.16667,21.46,15.69,23.93,1503.78
43203.20833,21.26,15.66,23.78,1503.16
43203.25,21.02,15.49,23.43,1502.3
43203.29167,20.76,15.31,23.05,1501.33
43203.33333,20.85,15.17,22.91,1501.43
43203.375,21.43,15.17,23.18,1503.11
43203.41667,21.58,15.11,23.18,1503.47
43203.45833,21.61,15.24,23.38,1503.69
43203.5,22.02,15.71,24.24,1505.37
43203.54167,22.19,16.27,25.11,1506.47
43203.58333,22.48,16.78,25.99,1507.85
43203.625,23.07,17.3,27.05,1510.02
43203.66667,23.1,17.66,27.58,1510.5
43203.70833,23.74,18.03,28.47,1512.61
43203.75,24.2,18.24,29.05,1514.07
43203.79167,24.64,18.32,29.41,1515.29
43203.83333,24.75,18.12,29.19,1515.37
43203.875,24.17,17.9,28.54,1513.62
43203.91667,24.14,17.77,28.32,1513.4
43203.95833,23.65,17.63,27.84,1511.94
43204,23.47,17.75,27.91,1511.61
43204.04167,23.33,17.9,28.05,1511.39
43204.08333,23.27,18.17,28.41,1511.53
43204.125,23.12,18.44,28.7,1511.43
43204.16667,23.1,18.66,28.99,1511.59
43204.20833,22.95,18.88,29.21,1511.45
43204.25,22.83,18.98,29.29,1511.25
43204.29167,22.66,18.95,29.14,1510.74
43204.33333,22.54,18.69,28.71,1510.13
43204.375,22.86,18.5,28.63,1510.79
43204.41667,22.92,18.27,28.34,1510.7
43204.45833,23.01,18.14,28.2,1510.78
43204.5,23.36,18.24,28.55,1511.83
43204.54167,23.56,18.46,28.98,1512.62
43204.58333,23.56,18.77,29.43,1512.97
43204.625,23.82,19.2,30.2,1514.13
43204.66667,23.82,19.42,30.52,1514.37
43204.70833,24.78,19.57,31.32,1517.02
43204.75,25.28,19.64,31.74,1518.36
43204.79167,25.8,19.53,31.91,1519.55
43204.83333,25.77,19.31,31.56,1519.24
43204.875,25.98,19.06,31.31,1519.47
43204.91667,25.34,18.77,30.5,1517.56
43204.95833,25.05,18.57,30.02,1516.6
43205,24.7,18.5,29.72,1515.64
43205.04167,24.38,18.48,29.49,1514.78
43205.08333,24.06,18.56,29.42,1514.04
43205.125,24,18.8,29.73,1514.14
43205.16667,24.03,19,30.04,1514.44
43205.20833,24,19.23,30.35,1514.62
43205.25,23.97,19.08,30.12,1514.38
43205.29167,24.03,18.47,29.27,1513.86
43205.33333,24,17.97,28.54,1513.24
43205.375,23.97,17.74,28.18,1512.91
43205.41667,23.77,17.39,27.57,1511.99
43205.45833,23.65,17.92,28.26,1512.26
43205.5,23.79,19.32,30.36,1514.19
43205.54167,23.91,19.33,30.44,1514.5
43205.58333,23.85,19.47,30.6,1514.49
43205.625,23.77,19.56,30.68,1514.37
43205.66667,23.71,19.7,30.84,1514.37
43205.70833,23.53,19.84,30.93,1514.06
43205.75,23.33,19.88,30.85,1513.56
43205.79167,22.92,19.95,30.69,1512.55
43205.83333,22.48,19.92,30.38,1511.33
43205.875,22.22,19.37,29.45,1510
43205.91667,21.9,18.66,28.29,1508.33
43205.95833,21.64,18.08,27.33,1506.95
43206,21.55,17.79,26.88,1506.37
43206.04167,21.29,17.39,26.19,1505.19
43206.08333,20.93,16.97,25.42,1503.71
43206.125,20.49,16.77,24.91,1502.22
43206.16667,20.52,16.28,24.26,1501.74
43206.20833,20.29,15.45,23.01,1500.12
43206.25,19.79,14.56,21.56,1497.63
43206.29167,19.14,13.82,20.27,1494.84
43206.33333,17.8,13.52,19.28,1490.36
43206.375,17.15,13.35,18.78,1488.07
43206.41667,18.04,13.37,19.19,1490.93
43206.45833,17.53,13.24,18.81,1489.19
43206.5,18.31,13.69,19.73,1492.14
43206.54167,18.25,13.59,19.57,1491.83
43206.58333,18.81,13.26,19.37,1493.2
43206.625,19.26,12.6,18.67,1493.81
43206.66667,19.49,11.98,17.91,1493.81
43206.70833,19.73,11.38,17.17,1493.84
43206.75,20.14,11.15,17.01,1494.82
43206.79167,20.35,11.26,17.23,1495.55
43206.83333,19.64,11.32,17.06,1493.51
43206.875,18.87,11.68,17.27,1491.57
43206.91667,18.25,11.9,17.32,1489.89
43206.95833,18.81,12.16,17.9,1491.94
43207,18.78,12.36,18.15,1492.08
43207.04167,18.37,11.79,17.23,1490.14
43207.08333,18.28,9.98,14.75,1487.78
43207.125,18.13,9.44,13.96,1486.68
43207.16667,17.95,8.77,12.98,1485.33
43207.20833,17.53,8.27,12.19,1483.42
43207.25,17.53,8.73,12.82,1483.96
43207.29167,17.42,9.13,13.32,1484.03
43207.33333,16.94,9.28,13.37,1482.65
43207.375,16.52,9.49,13.52,1481.52
43207.41667,17.21,9.78,14.13,1484.12
43207.45833,17.86,9.45,13.89,1485.84
