Date & Time,Temp(?),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
43000.41667,26.56,4.64,8.63,1505.52
43000.45833,27.5,10.69,19.02,1514.31
43000.5,28.11,16.85,29.18,1522.28
43000.54167,28.02,17.39,29.98,1522.65
43000.58333,28.14,17.2,29.74,1522.72
43000.625,28.23,17.21,29.8,1522.93
43000.66667,28.23,17.54,30.33,1523.28
43000.70833,28.26,18,31.06,1523.83
43000.75,28.2,17.86,30.81,1523.55
43000.79167,28.14,15.43,26.94,1520.86
43000.83333,28.23,10.61,19.16,1516
43000.875,28.17,9.1,16.6,1514.27
43000.91667,27.88,8.29,15.16,1512.71
43000.95833,27.76,8.46,15.41,1512.6
43001,28.31,17.47,30.27,1523.42
43001.04167,28.4,18.55,32.01,1524.75
43001.08333,28.43,19.09,32.87,1525.38
43001.125,28.34,19.12,32.87,1525.22
43001.16667,28.26,19.12,32.81,1525
43001.20833,28.23,19.35,33.15,1525.18
43001.25,28.2,19.14,32.81,1524.89
43001.29167,27.93,17.43,29.98,1522.47
43001.33333,27.06,13.04,22.62,1515.71
43001.375,26.94,11.55,20.2,1513.84
43001.41667,27.09,10.21,18.08,1512.78
43001.45833,27.32,8.81,15.86,1511.88
43001.5,28.05,15.96,27.74,1521.21
43001.54167,28.14,16.46,28.58,1521.94
43001.58333,28.05,17.46,30.09,1522.78
43001.625,28.08,17.94,30.87,1523.36
43001.66667,27.99,18.14,31.12,1523.36
43001.70833,27.99,18.5,31.69,1523.74
43001.75,27.96,18.72,32.01,1523.91
43001.79167,27.99,18.71,32.01,1523.96
43001.83333,28.43,16,27.99,1522.14
43001.875,28.2,14.69,25.78,1520.22
43001.91667,27.93,13.75,24.15,1518.6
43001.95833,27.85,12.71,22.44,1517.3
43002,28.02,17.85,30.69,1523.13
43002.04167,28.26,19.16,32.88,1525.05
43002.08333,28.28,19.77,33.85,1525.76
43002.125,28.26,19.92,34.06,1525.85
43002.16667,28.02,19.34,33.01,1524.7
43002.20833,28.05,20.01,34.07,1525.47
43002.25,28.05,19.96,33.99,1525.42
43002.29167,27.99,18.71,32.01,1523.96
43002.33333,27.5,17.04,29.13,1521.02
43002.375,27.44,15.85,27.24,1519.63
43002.41667,27.44,14.96,25.83,1518.68
43002.45833,27.76,14.34,25.01,1518.8
43002.5,28.23,14.76,25.92,1520.36
43002.54167,28.14,17.39,30.03,1522.91
43002.58333,28.31,18.01,31.12,1523.98
43002.625,28.28,19.06,32.74,1525.01
43002.66667,28.17,19.42,33.22,1525.12
43002.70833,28.14,19.47,33.29,1525.11
43002.75,28.11,19.53,33.36,1525.1
43002.79167,28.11,19.39,33.15,1524.96
43002.83333,28.23,18.74,32.21,1524.54
43002.875,28.4,17.9,30.99,1524.07
43002.91667,28.28,16.76,29.12,1522.59
43002.95833,28.17,16.12,28.05,1521.65
43003,28.02,16.2,28.1,1521.39
43003.04167,27.96,18.11,31.06,1523.26
43003.08333,27.9,18.87,32.21,1523.93
43003.125,27.9,19.61,33.36,1524.71
43003.16667,27.9,20.17,34.21,1525.29
43003.20833,27.9,20.55,34.8,1525.7
43003.25,27.9,20.26,34.36,1525.39
43003.29167,27.82,19.34,32.88,1524.21
43003.33333,27.76,19.23,32.68,1523.96
43003.375,27.38,17.41,29.64,1521.13
43003.41667,27.58,16.9,28.96,1521.09
43003.45833,28.05,16.26,28.2,1521.52
43003.5,28.66,15.92,27.99,1522.6
43003.54167,27.99,18.14,31.12,1523.36
43003.58333,28.02,19.79,33.71,1525.17
43003.625,28.05,20.25,34.43,1525.72
43003.66667,28.11,20.75,35.25,1526.39
43003.70833,29.66,18.9,33.35,1527.99
43003.75,30.01,18.05,32.19,1527.89
43003.79167,29.92,18.17,32.33,1527.82
43003.83333,29.43,18.95,33.28,1527.51
43003.875,29.78,17.9,31.8,1527.21
43003.91667,29.34,12.87,23.35,1520.99
43003.95833,29.75,18.78,33.21,1528.06
43004,28.75,19.44,33.63,1526.49
43004.04167,29.04,19.69,34.2,1527.42
43004.08333,28.49,20.63,35.32,1527.14
43004.125,28.28,21.23,36.09,1527.29
43004.16667,28.26,21.24,36.09,1527.23
43004.20833,28.34,21.1,35.94,1527.29
43004.25,28.55,20.27,34.79,1526.89
43004.29167,28.4,20.14,34.5,1526.42
43004.33333,28.52,19.68,33.85,1526.2
43004.375,28.58,19.12,33.01,1525.75
43004.41667,28.84,16.39,28.84,1523.5
43004.45833,29.4,15.27,27.33,1523.62
43004.5,29.75,14.86,26.83,1524
43004.54167,30.07,15.12,27.42,1524.99
43004.58333,30.3,16.27,29.44,1526.7
43004.625,30.45,17.42,31.42,1528.21
43004.66667,30.42,17.78,31.99,1528.52
43004.70833,30.51,18.32,32.93,1529.27
43004.75,30.33,18.47,33.06,1529.04
43004.79167,30.33,18.3,32.79,1528.86
43004.83333,30.22,17.94,32.13,1528.23
43004.875,30.22,17.62,31.61,1527.9
43004.91667,30.22,17.54,31.48,1527.82
43004.95833,30.16,17.29,31.04,1527.43
43005,30.07,17.79,31.8,1527.75
43005.04167,30.01,18.1,32.26,1527.93
43005.08333,29.89,18.51,32.86,1528.11
43005.125,29.57,18.72,33,1527.6
43005.16667,29.25,19.29,33.7,1527.46
43005.20833,29.19,19.58,34.13,1527.64
43005.25,29.25,19.6,34.2,1527.79
43005.29167,29.28,19.45,33.98,1527.7
43005.33333,29.34,19.39,33.91,1527.76
43005.375,29.34,19.21,33.63,1527.58
43005.41667,29.19,17.3,30.5,1525.26
43005.45833,29.63,16.64,29.67,1525.57
43005.5,30.45,15.75,28.67,1526.5
43005.54167,30.69,15.58,28.5,1526.84
43005.58333,29.45,18.56,32.66,1527.16
43005.625,29.37,19.28,33.77,1527.72
43005.66667,29.4,19.41,33.98,1527.92
43005.70833,29.45,19.29,33.84,1527.93
43005.75,30.48,14.99,27.42,1525.78
43005.79167,30.48,12.88,23.86,1523.61
43005.83333,30.33,12.29,22.8,1522.68
43005.875,29.81,13.24,24.18,1522.46
43005.91667,29.81,14.07,25.55,1523.31
43005.95833,29.63,15.23,27.37,1524.11
43006,29.48,16.04,28.62,1524.62
43006.04167,29.51,16.78,29.85,1525.46
43006.08333,29.45,17.43,30.86,1526
43006.125,29.43,18.48,32.53,1527.02
43006.16667,29.34,19.75,34.49,1528.14
43006.20833,29.37,20.35,35.46,1528.84
43006.25,29.37,20.5,35.69,1528.99
43006.29167,29.4,20.59,35.85,1529.14
43006.33333,29.4,20.49,35.69,1529.04
43006.375,29.4,20.29,35.39,1528.84
43006.41667,29.31,20.04,34.94,1528.38
43006.45833,29.34,20.42,35.54,1528.83
43006.5,29.37,20.31,35.39,1528.79
43006.54167,29.43,19.71,34.49,1528.3
43006.58333,29.63,17.6,31.23,1526.57
43006.625,31.98,15.82,29.6,1529.9
43006.66667,31.98,15.96,29.83,1530.04
43006.70833,31.72,16.46,30.55,1529.98
43006.75,30.51,18.32,32.93,1529.27
43006.79167,31.28,17.09,31.35,1529.67
43006.83333,30.78,18.02,32.59,1529.53
43006.875,30.86,18.36,33.2,1530.07
43006.91667,31.01,18.6,33.69,1530.64
43006.95833,30.98,18.48,33.48,1530.46
43007,30.92,18.59,33.62,1530.44
43007.04167,30.69,18.77,33.76,1530.11
43007.08333,30.51,18.83,33.76,1529.79
43007.125,30.39,19.14,34.19,1529.86
43007.16667,30.33,19.58,34.85,1530.17
43007.20833,30.13,19.99,35.38,1530.15
43007.25,30.07,20.01,35.38,1530.04
43007.29167,30.01,20.08,35.46,1529.99
43007.33333,29.95,20.11,35.46,1529.88
43007.375,29.86,20.19,35.54,1529.78
43007.41667,29.89,20.18,35.54,1529.83
43007.45833,29.95,19.82,35.01,1529.59
43007.5,30.01,19.66,34.78,1529.55
43007.54167,30.04,19.02,33.76,1528.95
43007.58333,30.01,18.43,32.79,1528.28
43007.625,30.07,18.32,32.66,1528.3
43007.66667,31.22,17.11,31.35,1529.57
43007.70833,31.04,16.8,30.73,1528.86
43007.75,32.07,15.31,28.77,1529.56
43007.79167,32.37,15.67,29.54,1530.56
43007.83333,31.13,17.26,31.54,1529.52
43007.875,31.28,18.54,33.76,1531.15
43007.91667,31.13,18.77,34.04,1531.07
43007.95833,31.01,18.82,34.04,1530.86
43008,30.98,18.74,33.9,1530.72
43008.04167,30.95,18.58,33.62,1530.49
43008.08333,30.89,18.43,33.34,1530.21
43008.125,30.83,18.37,33.2,1530.02
43008.16667,30.66,18.6,33.48,1529.88
43008.20833,30.51,18.53,33.27,1529.48
43008.25,30.39,18.97,33.9,1529.67
43008.29167,30.22,19.35,34.41,1529.68
43008.33333,30.04,19.79,35,1529.75
43008.375,29.89,20.28,35.69,1529.93
43008.41667,29.89,20.62,36.24,1530.28
43008.45833,29.89,20.77,36.48,1530.44
43008.5,29.89,20.77,36.48,1530.44
43008.54167,29.92,20.66,36.32,1530.39
43008.58333,30.25,19.2,34.19,1529.59
43008.625,30.13,18.72,33.34,1528.84
43008.66667,29.98,18.39,32.73,1528.18
43008.70833,29.78,17.62,31.36,1526.92
43008.75,29.51,16.86,29.96,1525.53
43008.79167,29.1,16.06,28.46,1523.77
43008.83333,28.96,16.38,28.89,1523.77
43008.875,28.84,17.32,30.32,1524.47
43008.91667,28.9,17.83,31.18,1525.15
43008.95833,28.87,18.12,31.62,1525.38
43009,28.78,18.56,32.27,1525.64
43009.04167,28.78,18.86,32.74,1525.95
43009.08333,28.78,18.99,32.94,1526.09
43009.125,28.72,19.41,33.56,1526.39
43009.16667,28.66,19.75,34.06,1526.62
43009.20833,28.66,19.89,34.28,1526.76
43009.25,28.61,19.92,34.28,1526.65
43009.29167,28.46,19.84,34.06,1526.24
43009.33333,28.43,19.85,34.06,1526.18
43009.375,28.43,19.85,34.06,1526.18
43009.41667,28.34,19.66,33.71,1525.78
43009.45833,27.93,19.51,33.22,1524.67
43009.5,27.82,19.47,33.08,1524.35
43009.54167,27.88,19.63,33.36,1524.66
43009.58333,28.05,19.64,33.5,1525.08
43009.625,28.28,18.85,32.4,1524.79
43009.66667,28.31,18.5,31.88,1524.49
43009.70833,28.37,17.83,30.87,1523.93
43009.75,28.11,17.1,29.57,1522.55
43009.79167,27.7,16.25,28,1520.67
43009.83333,27.44,16.04,27.54,1519.83
43009.875,27.44,16.11,27.64,1519.9
43009.91667,27.38,16.7,28.53,1520.38
43009.95833,27.26,17.13,29.13,1520.55
43010,27.23,17.35,29.47,1520.72
43010.04167,27.12,17.43,29.52,1520.53
43010.08333,27.06,17.53,29.64,1520.49
43010.125,27.03,17.77,29.99,1520.67
43010.16667,26.65,17.1,28.75,1519.04
43010.20833,26.53,16.73,28.11,1518.35
43010.25,26.47,16.85,28.27,1518.34
43010.29167,27.06,17.91,30.22,1520.89
43010.33333,27.06,18.83,31.64,1521.87
43010.375,27.12,19.45,32.62,1522.67
43010.41667,26.53,19.39,32.16,1521.2
43010.45833,26.42,23.55,38.24,1525.35
43010.5,26.59,22.66,37.07,1524.83
43010.54167,26.59,22.89,37.4,1525.07
43010.58333,26.74,22.7,37.23,1525.22
43010.625,26.94,22.49,37.07,1525.48
43010.66667,27.06,21.48,35.64,1524.69
43010.70833,27.09,20.1,33.58,1523.29
43010.75,26.97,19.21,32.15,1522.06
43010.79167,26.77,18.7,31.26,1521.03
43010.83333,26.53,18.59,30.95,1520.34
43010.875,26.36,19,31.45,1520.34
43010.91667,26.3,19.89,32.76,1521.16
43010.95833,26.24,20.43,33.52,1521.59
43011,26.36,21,34.45,1522.49
43011.04167,26.36,21.45,35.11,1522.97
43011.08333,26.33,21.77,35.57,1523.24
43011.125,26.36,21.91,35.8,1523.47
43011.16667,26.39,21.9,35.8,1523.52
43011.20833,26.12,20.96,34.23,1521.87
43011.25,25.45,18.63,30.36,1517.7
43011.29167,26.24,19.69,32.43,1520.8
43011.33333,25.45,19.08,31.03,1518.19
43011.375,25.66,19.82,32.23,1519.49
43011.41667,25.45,19.91,32.24,1519.07
43011.45833,25.42,19.7,31.91,1518.78
43011.5,25.77,20.13,32.77,1520.11
43011.54167,25.83,20.24,32.97,1520.38
43011.58333,26.04,20.33,33.24,1520.98
43011.625,26.27,20.13,33.1,1521.35
43011.66667,26.15,20.09,32.97,1521.02
43011.70833,26.12,19.7,32.36,1520.52
43011.75,26.09,19.23,31.65,1519.95
43011.79167,26.15,18.83,31.08,1519.66
43011.83333,25.83,18.12,29.83,1518.1
43011.875,25.54,17.56,28.82,1516.77
43011.91667,25.36,17.49,28.6,1516.24
43011.95833,25.22,17.58,28.66,1515.97
43012,25.13,17.76,28.88,1515.94
43012.04167,25.25,18.17,29.55,1516.68
43012.08333,25.3,18.65,30.3,1517.35
43012.125,25.3,18.94,30.72,1517.66
43012.16667,25.33,19.22,31.15,1518.04
43012.20833,24.66,18.17,29.22,1515.19
43012.25,24.34,17.04,27.38,1513.12
43012.29167,24.22,16.49,26.51,1512.21
43012.33333,24.16,16.36,26.28,1511.91
43012.375,24.51,16.58,26.79,1513.07
43012.41667,24.46,16.86,27.18,1513.23
43012.45833,24.57,17.23,27.78,1513.93
43012.5,24.57,17.3,27.88,1514.01
43012.54167,24.84,18.03,29.1,1515.48
43012.58333,24.84,18.41,29.67,1515.9
43012.625,24.87,18.4,29.67,1515.96
43012.66667,25.19,18.19,29.55,1516.55
43012.70833,25.71,16.89,27.92,1516.49
43012.75,25.13,16.68,27.27,1514.77
43012.79167,24.98,16.7,27.22,1514.41
43012.83333,24.87,16.58,26.98,1513.98
43012.875,24.72,16.5,26.79,1513.52
43012.91667,24.66,16.49,26.74,1513.36
43012.95833,24.92,16.39,26.74,1513.93
43013,25.1,16.2,26.54,1514.18
43013.04167,25.04,16.22,26.55,1514.05
43013.08333,25.04,16.29,26.64,1514.12
43013.125,25.13,16.64,27.22,1514.73
43013.16667,25.16,16.93,27.67,1515.12
43013.20833,24.6,16.19,26.27,1512.88
43013.25,24.46,15.82,25.64,1512.1
43013.29167,24.37,15.59,25.25,1511.61
43013.33333,24.25,15.18,24.59,1510.86
43013.375,24.16,14.86,24.07,1510.28
43013.41667,24.43,14.98,24.39,1511.11
43013.45833,24.66,15.23,24.87,1511.99
43013.5,24.9,15.46,25.33,1512.85
43013.54167,25.22,15.82,26.04,1514.07
43013.58333,25.48,16.19,26.73,1515.14
43013.625,25.6,16.34,27.02,1515.6
43013.66667,25.86,15.87,26.44,1515.75
43013.70833,25.89,15.44,25.8,1515.37
43013.75,25.63,15.74,26.12,1515.02
43013.79167,25.57,15.79,26.17,1514.93
43013.83333,25.42,15.4,25.5,1514.13
43013.875,25.33,14.76,24.5,1513.22
43013.91667,25.28,14.86,24.62,1513.18
43013.95833,25.3,15.24,25.2,1513.66
43014,25.42,15.54,25.72,1514.29
43014.04167,25.42,15.9,26.26,1514.68
43014.08333,25.19,16.65,27.27,1514.89
43014.125,25.04,16.84,27.47,1514.72
43014.16667,24.92,16.62,27.07,1514.18
43014.20833,25.04,16.54,27.02,1514.4
43014.25,24.95,15.85,25.95,1513.43
43014.29167,24.95,15.38,25.25,1512.92
43014.33333,24.81,14.57,23.95,1511.65
43014.375,24.78,14.18,23.35,1511.15
43014.41667,24.92,14.82,24.38,1512.23
43034.41,18.5,1.05,1.8,1478.19
43034.45,19.4,12.05,17.97,1493.6
43034.49,19.58,11.81,17.71,1493.87
43034.53,21.96,20.9,31.4,1510.99
43034.58,21.93,20.83,31.27,1510.82
43034.62,21.87,20.54,30.84,1510.34
43034.66,21.31,19.28,28.78,1507.36
43034.7,20.92,19.42,28.73,1506.43
43034.74,20.89,18,26.8,1504.75
43034.78,21.1,16.88,25.39,1504.09
43034.83,21.07,17.15,25.74,1504.3
43034.87,21.16,16.74,25.22,1504.09
43034.91,20.98,16.12,24.28,1502.89
43034.95,20.74,15.6,23.44,1501.62
43034.99,20.39,15.21,22.73,1500.14
43035.03,21.57,17.96,27.13,1506.63
43035.08,21.37,19.06,28.51,1507.28
43035.12,21.16,21.03,31.04,1508.91
43035.16,21.13,21.32,31.41,1509.16
43035.2,20.98,22.18,32.45,1509.7
43035.24,20.98,22.38,32.72,1509.93
43035.28,20.83,22.2,32.39,1509.31
43035.33,21.01,22.41,32.79,1510.05
43035.37,20.98,22.43,32.79,1509.98
43035.41,21.01,22.46,32.85,1510.11
43035.45,20.74,21.1,30.86,1507.82
43035.49,21.07,22.38,32.78,1510.18
43035.53,21.13,22.5,32.99,1510.48
43035.58,21.19,22.57,33.12,1510.73
43035.62,21.28,22.47,33.05,1510.86
43035.66,21.6,21.22,31.59,1510.37
43035.7,22.02,20.56,30.96,1510.77
43035.74,21.96,20.01,30.18,1510
43035.78,21.57,19.44,29.16,1508.29
43035.83,21.45,19.58,29.27,1508.11
43035.87,21.4,19.65,29.33,1508.02
43035.91,21.43,19.76,29.5,1508.23
43035.95,21.4,19.98,29.78,1508.4
43035.99,21.48,20.2,30.13,1508.89
43036.03,21.6,20.58,30.72,1509.65
43036.08,21.63,21.02,31.34,1510.22
43036.12,21.4,21.56,31.92,1510.18
43036.16,21.4,21.81,32.24,1510.45
43036.2,21.28,21.92,32.31,1510.24
43036.24,21.19,22.02,32.38,1510.1
43036.28,21.16,22.08,32.45,1510.09
43036.33,21.16,22.03,32.38,1510.04
43036.37,21.16,22.03,32.38,1510.04
43036.41,21.04,21.94,32.19,1509.61
43036.45,21.01,21.62,31.73,1509.16
43036.49,21.04,20.02,29.62,1507.45
43036.53,21.4,19.65,29.33,1508.02
43036.58,21.81,19.53,29.43,1509.06
43036.62,22.02,19.81,29.94,1509.94
43036.66,21.96,20.19,30.42,1510.19
43036.7,22.05,20.23,30.53,1510.49
43036.74,22.02,20.29,30.59,1510.47
43036.78,22.05,20.81,31.33,1511.14
43036.83,21.78,21.09,31.53,1510.71
43036.87,21.72,21.3,31.78,1510.79
43036.91,21.75,21.34,31.85,1510.9
43036.95,21.78,21.37,31.91,1511.02
43036.99,21.75,21.24,31.72,1510.8
43037.03,21.78,20.99,31.4,1510.6
43037.08,21.96,20.77,31.21,1510.84
43037.12,21.69,19.18,28.88,1508.33
43037.16,21.54,17.65,26.69,1506.21
43037.2,21.48,16.48,25.04,1504.73
43037.24,21.28,13.9,21.33,1501.24
43037.28,20.95,12.08,18.63,1498.26
43037.33,20.65,10.67,16.51,1495.79
43037.37,20.39,11.23,17.21,1495.63
43037.41,20,11.28,17.14,1494.54
43037.45,19.67,11.04,16.69,1493.28
43037.49,19.7,10.37,15.75,1492.6
43037.53,19.67,9.47,14.49,1491.49
43037.58,19.76,8.49,13.12,1490.64
43037.62,19.82,7.4,11.56,1489.59
43037.66,19.82,6.11,9.68,1488.12
43037.7,20.15,4.29,7.02,1487.06
43037.74,19.94,3.52,5.8,1485.54
43037.78,19.79,2.8,4.66,1484.26
43037.83,18.8,3.07,4.97,1481.46
43037.87,18.38,3.69,5.86,1480.84
43037.91,18.26,3.71,5.88,1480.48
43037.95,18.14,3.84,6.05,1480.23
43037.99,18.65,4.22,6.69,1482.32
43038.03,18.56,5.07,7.92,1483.01
43038.08,18.41,6.22,9.54,1483.85
43038.12,18.35,7.34,11.11,1484.95
43038.16,18.47,8.24,12.41,1486.37
43038.2,17.92,9.03,13.34,1485.55
43038.24,16.71,8.67,12.49,1481.19
43038.28,17.26,8.35,12.21,1482.61
43038.33,17.35,8.53,12.49,1483.12
43038.37,17.07,8.64,12.55,1482.35
43038.41,16.46,8.7,12.46,1480.42
43038.45,16.52,8.86,12.69,1480.81
43038.49,16.74,9.16,13.15,1481.86
43038.53,16.71,9.45,13.53,1482.11
43038.58,17.1,9.67,13.94,1483.65
43038.62,17.23,9.58,13.86,1483.94
43038.66,17.77,9.42,13.82,1485.52
43038.7,18.17,9.18,13.61,1486.49
43038.74,18.08,9.02,13.37,1486.02
43038.78,19.28,8.71,13.3,1489.43
43038.83,18.56,8.41,12.67,1486.84
43038.87,17.41,8.94,13.05,1483.79
43038.91,17.14,9.51,13.75,1483.57
43038.95,17.29,9.96,14.38,1484.58
43038.99,17.26,10.4,14.97,1485
43039.03,17.23,10.82,15.52,1485.39
43039.08,17.29,11.21,16.05,1486.04
43039.12,17.35,11.53,16.49,1486.61
43039.16,17.41,11.81,16.88,1487.13
43039.2,17.47,12.12,17.31,1487.68
43039.24,17.5,12.38,17.67,1488.08
43039.28,17.5,12.67,18.05,1488.42
43039.33,17.56,12.96,18.45,1488.94
43039.37,17.38,13.31,18.83,1488.77
43039.41,17.29,13.68,19.27,1488.91
43039.45,17.26,14.03,19.71,1489.22
43039.49,17.32,14.35,20.15,1489.79
43039.53,17.41,14.65,20.58,1490.43
43039.58,17.5,14.88,20.92,1490.98
43039.62,17.68,15.06,21.24,1491.77
43039.66,17.74,15.13,21.36,1492.04
43039.7,18.59,15.05,21.65,1494.57
43039.74,19.16,14.59,21.3,1495.78
43039.78,18.29,14.25,20.46,1492.72
43039.83,18.32,14.16,20.35,1492.7
43039.87,18.23,14.13,20.27,1492.39
43039.91,17.99,14.32,20.41,1491.85
43039.95,17.92,14.7,20.88,1492.11
43039.99,17.83,15.03,21.27,1492.2
43040.03,17.86,15.3,21.63,1492.61
43040.08,17.92,15.52,21.94,1493.05
43040.12,18.14,15.95,22.6,1494.2
43040.16,18.35,15.31,21.87,1494.12
43040.2,17.68,13.54,19.26,1490.01
43040.24,17.71,12.61,18.05,1489.02
43040.28,17.59,11.92,17.09,1487.83
43040.33,18.11,13.77,19.75,1491.6
43040.37,17.92,14.34,20.41,1491.69
43040.41,17.68,14.6,20.63,1491.22
43040.45,17.8,14.97,21.18,1492.04
43040.49,17.86,15.2,21.51,1492.5
43040.53,17.8,15.25,21.54,1492.37
43040.58,17.96,15.26,21.63,1492.85
43040.62,18.17,15.14,21.56,1493.36
43040.66,18.74,14.9,21.52,1494.86
43040.7,19.49,14.29,21.06,1496.44
43040.74,20.03,13.21,19.82,1496.81
43040.78,19.49,12.76,18.98,1494.69
43040.83,19.61,12.51,18.69,1494.77
43040.87,19.25,12.87,19.03,1494.09
43040.91,19.04,13.25,19.46,1493.89
43040.95,18.62,13.77,19.97,1493.19
43040.99,18.77,14.27,20.7,1494.22
43041.03,18.86,14.67,21.28,1494.96
43041.08,18.95,15.03,21.8,1495.65
43041.12,18.98,15.09,21.89,1495.81
43041.16,19.07,14.66,21.37,1495.59
43041.2,19.04,13.63,19.97,1494.32
43041.24,18.98,12.92,18.99,1493.32
43041.28,18.62,12.31,18.02,1491.51
43041.33,18.68,11.77,17.32,1491.08
43041.37,18.95,12,17.73,1492.18
43041.41,18.95,12.93,18.99,1493.24
43041.45,19.1,13.82,20.25,1494.72
43041.49,19.07,14.57,21.25,1495.49
43041.53,19.07,15.11,21.96,1496.1
43041.58,19.07,15.48,22.45,1496.53
43041.62,19.13,15.69,22.75,1496.95
43041.66,19.19,15.66,22.75,1497.1
43041.7,20.3,15.14,22.6,1499.8
43041.74,20.21,13.94,20.91,1498.17
43041.78,20.39,13.06,19.77,1497.7
43041.83,20.21,12.33,18.68,1496.35
43041.87,20.24,11.88,18.06,1495.92
43041.91,19.85,12.18,18.33,1495.12
43041.95,19.55,13.07,19.43,1495.23
43041.99,19.7,13.74,20.41,1496.44
43042.03,19.97,14.23,21.2,1497.8
43042.08,20.18,14.59,21.78,1498.82
43042.12,20.03,14.71,21.88,1498.52
43042.16,20.03,14.71,21.88,1498.52
43042.2,19.79,13.87,20.63,1496.86
43042.24,19.79,13.03,19.48,1495.9
43042.28,19.61,12.3,18.4,1494.53
43042.33,19.19,11.44,17.06,1492.27
43042.37,19.28,10.86,16.3,1491.89
43042.41,19.61,10.77,16.28,1492.78
43042.45,19.97,11.62,17.61,1494.84
43042.49,19.97,12.58,18.93,1495.92
43042.53,19.91,13.27,19.85,1496.52
43042.58,19.94,13.8,20.6,1497.22
43042.62,19.97,14.21,21.17,1497.78
43042.66,20.03,14.46,21.53,1498.23
43042.7,20.39,14.51,21.78,1499.35
43042.74,21.22,14.03,21.49,1501.22
43042.78,20.65,13.12,19.97,1498.56
43042.83,20.8,12.22,18.76,1497.98
43042.87,20.77,11.67,17.97,1497.27
43042.91,20.89,11.34,17.56,1497.25
43042.95,20.77,11.81,18.18,1497.43
43042.99,20.51,12.65,19.25,1497.59
43043.03,20.53,13.45,20.37,1498.58
43043.08,20.53,14.11,21.28,1499.32
43043.12,20.56,14.45,21.77,1499.8
43043.16,20.59,14.58,21.96,1500.03
43043.2,20.71,14.15,21.43,1499.9
43043.24,20.48,13.01,19.74,1497.91
43043.28,20.36,12.19,18.54,1496.63
43043.33,20.09,11.34,17.25,1494.87
43043.37,20,10.72,16.35,1493.9
43043.41,20.09,10.19,15.63,1493.57
43043.45,20.45,10.03,15.53,1494.46
43043.49,20.77,10.88,16.85,1496.38
43043.53,20.68,11.76,18.07,1497.12
43043.58,20.68,12.38,18.94,1497.81
43043.62,20.71,12.92,19.71,1498.51
43043.66,20.86,13.26,20.26,1499.33
43043.7,21.01,13.51,20.67,1500.04
43043.74,21.84,13.35,20.8,1502.23
43043.78,21.75,12.68,19.8,1501.23
43043.83,21.57,9.14,14.6,1496.76
43043.87,21.54,9.87,15.66,1497.5
43043.91,21.66,9.85,15.68,1497.82
43043.95,21.48,12.86,19.96,1500.68
43043.99,21.25,14.56,22.25,1501.9
43044.03,21.25,16.73,25.26,1504.34
43044.08,21.25,17.61,26.46,1505.32
43044.12,21.25,17.74,26.65,1505.48
43044.16,21.25,17.68,26.56,1505.4
43044.2,21.31,16.8,25.39,1504.58
43044.24,21.45,13.13,20.33,1500.9
43044.28,21.19,11.74,18.24,1498.56
43044.33,20.89,10.11,15.79,1495.86
43044.37,20.59,9.69,15.08,1494.51
43044.41,20.77,8.95,14.07,1494.2
43044.45,21.01,9.3,14.66,1495.31
43044.49,21.51,11.19,17.57,1498.89
43044.53,21.34,14.84,22.68,1502.47
43044.58,21.4,15.6,23.77,1503.49
43044.62,21.48,16.01,24.39,1504.2
43044.66,21.54,16.1,24.55,1504.48
43044.7,21.69,15.96,24.42,1504.73
43044.74,21.96,15.72,24.22,1505.21
43044.78,22.19,15.28,23.72,1505.38
43044.83,22.31,13.06,20.59,1503.25
43044.87,22.31,12.15,19.28,1502.24
43044.91,22.19,13,20.46,1502.85
43044.95,21.96,14.87,23.03,1504.27
43044.99,21.87,15.98,24.54,1505.25
43045.03,21.66,17.85,27.03,1506.76
43045.08,21.72,18.25,27.62,1507.38
43045.12,21.78,18.3,27.72,1507.6
43045.16,21.84,18.61,28.18,1508.11
