Date & Time,Temp(?C),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
43100,14.72,13.62,18.09,1480.39
43100.04167,14.91,13.6,18.14,1480.99
43100.08333,14.85,13.55,18.06,1480.72
43100.125,14.63,13.3,17.66,1479.69
43100.16667,14.29,12.95,17.1,1478.1
43100.20833,13.88,12.54,16.44,1476.21
43100.25,13.6,12.11,15.81,1474.7
43100.29167,13.41,11.85,15.43,1473.73
43100.33333,13.29,11.74,15.26,1473.16
43100.375,13.79,11.51,15.16,1474.65
43100.41667,15.37,10.22,14.1,1478.55
43100.45833,14.94,9.2,12.66,1475.87
43100.5,15,8.85,12.24,1475.67
43100.54167,14.97,8.71,12.05,1475.4
43100.58333,15.06,8.5,11.8,1475.46
43100.625,15.4,8.33,11.68,1476.42
43100.66667,15.52,8.32,11.71,1476.83
43100.70833,15.64,10.95,15.13,1480.34
43100.75,15.74,10.59,14.69,1480.22
43100.79167,15.74,9.08,12.74,1478.44
43100.83333,15.68,10.18,14.15,1479.54
43100.875,15.58,12.92,17.59,1482.46
43100.91667,15.49,14.52,19.54,1484.04
43100.95833,15.21,17.35,22.85,1486.47
43101,14.91,19.03,24.68,1487.44
43101.04167,14.97,17.04,22.35,1485.29
43101.08333,15.15,12.19,16.5,1480.15
43101.125,15.15,10.06,13.83,1477.63
43101.16667,15,7.86,10.96,1474.49
43101.20833,14.81,6.67,9.37,1472.44
43101.25,14.54,6.53,9.14,1471.31
43101.29167,14.26,5.96,8.33,1469.65
43101.33333,13.91,5.75,7.99,1468.18
43101.375,13.66,5.71,7.89,1467.24
43101.41667,13.44,5.71,7.85,1466.46
43101.45833,14.54,0.01,0,1463.54
43101.5,14.66,0.01,0,1463.98
43101.54167,14.23,0.01,0,1462.43
43101.58333,13.69,0.01,0,1460.52
43101.625,13.66,0.01,0,1460.4
43101.66667,13.69,0.01,0,1460.52
43101.70833,13.35,0.01,0,1459.26
43101.75,12.94,1.4,2.07,1459.44
43101.79167,12.5,2.29,3.26,1458.87
43101.83333,11.86,2.94,4.05,1457.27
43101.875,11.15,3.03,4.1,1454.69
43101.91667,9.47,0,0,1444.39
43101.95833,12.18,0.01,0,1454.91
43102,12.08,0.01,0,1454.54
43102.04167,11.7,0.01,0,1453.09
43102.08333,10.4,0.01,0,1448.06
43102.125,11.18,0.01,0,1451.11
43102.16667,9.9,0.01,0,1446.11
43102.20833,9.4,0,0,1444.12
43102.25,9.17,2.61,3.38,1446.42
43102.29167,8.93,3.38,4.29,1446.44
43102.33333,8.46,4.09,5.07,1445.42
43102.375,8.09,4.43,5.41,1444.32
43102.41667,8.05,4.67,5.67,1444.47
43102.45833,8.12,4.7,5.72,1444.79
43102.5,8.33,4.82,5.88,1445.77
43102.54167,8.63,4.87,5.99,1447.07
43102.58333,13.41,0.01,0,1459.49
43102.625,12.62,0.01,0,1456.58
43102.66667,11.15,0.01,0,1450.98
43102.70833,12.46,0.01,0,1455.98
43102.75,12.15,0.01,0,1454.79
43102.79167,12.15,0.01,0,1454.79
43102.83333,11.95,0.01,0,1454.06
43102.875,11.41,0.01,0,1451.98
43102.91667,10.53,0.01,0,1448.58
43102.95833,10.89,0.01,0,1449.98
43103,10.63,0.01,0,1448.96
43103.04167,8.63,7.14,8.56,1449.92
43103.08333,8.43,9.37,10.96,1451.9
43103.125,8.29,10.33,11.96,1452.56
43103.16667,8.12,11.53,13.17,1453.37
43103.20833,8.39,12.08,13.85,1455.15
43103.25,9.47,2.49,3.27,1447.48
43103.29167,9.4,2.5,3.27,1447.22
43103.33333,9,2.52,3.26,1445.64
43103.375,8.7,2.54,3.26,1444.44
43103.41667,8.5,2.76,3.51,1443.89
43103.45833,8.53,3.17,4,1444.54
43103.5,9.2,3.2,4.1,1447.29
43103.54167,13.44,2.73,3.94,1462.88
43103.58333,12.88,0.01,0,1457.52
43103.625,10.5,5.02,6.47,1454.63
43103.66667,9.94,8.22,10.1,1456.42
43103.70833,9.67,9.53,11.5,1457
43103.75,9.57,10.17,12.19,1457.42
43103.79167,9.67,10.39,12.46,1458.07
43103.83333,9.7,10.77,12.88,1458.67
43103.875,9.67,11.12,13.26,1458.98
43103.91667,9.6,11.37,13.52,1459.04
43103.95833,9.74,11.25,13.43,1459.4
43104,10.03,9.2,11.24,1458.02
43104.04167,9.87,10.37,12.5,1458.82
43104.08333,8.77,12.46,14.39,1457.11
43104.125,8.39,13.41,15.26,1456.83
43104.16667,8.43,13.91,15.79,1457.59
43104.20833,8.53,14.34,16.28,1458.52
43104.25,8.73,14.19,16.21,1459.14
43104.29167,8.83,13.99,16.04,1459.29
43104.33333,8.66,5.02,6.17,1447.4
43104.375,7.98,4.18,5.1,1443.58
43104.41667,7.71,4.2,5.09,1442.47
43104.45833,7.78,4.28,5.19,1442.85
43104.5,10.79,0.06,0.09,1449.66
43104.54167,12.72,0.01,0,1456.93
43104.58333,12.88,0.01,0,1457.52
43104.625,10.3,7.84,9.76,1457.35
43104.66667,9.7,9.15,11.08,1456.66
43104.70833,9.57,9.14,11.04,1456.13
43104.75,9.67,9.05,10.96,1456.41
43104.79167,9.7,8.78,10.67,1456.21
43104.83333,9.74,9.05,10.98,1456.67
43104.875,9.7,9.7,11.69,1457.34
43104.91667,9.74,9.9,11.93,1457.72
43104.95833,10,8.89,10.87,1457.5
43105,9.5,8.5,10.3,1455.08
43105.04167,9.54,6.54,8.08,1452.78
43105.08333,9.17,9.66,11.49,1455.2
43105.125,8.09,14.4,16.16,1456.85
43105.16667,7.85,15.01,16.68,1456.66
43105.20833,7.92,14.9,16.59,1456.78
43105.25,8.02,14.58,16.31,1456.79
43105.29167,8.26,14.41,16.24,1457.54
43105.33333,8.66,6.64,8.01,1449.43
43105.375,8.46,4.25,5.25,1445.61
43105.41667,8.05,3.63,4.48,1443.16
43105.45833,7.85,3.76,4.61,1442.49
43105.5,8.22,4.32,5.3,1444.73
43105.54167,11.83,1.35,1.94,1455.21
43105.58333,12.5,0.01,0,1456.1
43105.625,10.27,11.32,13.68,1461.51
43105.66667,9.67,11.45,13.62,1459.39
43105.70833,9.2,12.26,14.34,1458.58
43105.75,9.27,12.07,14.16,1458.61
43105.79167,9.3,12.2,14.31,1458.89
43105.83333,9.3,12.17,14.28,1458.86
43105.875,9.44,12.21,14.37,1459.42
43105.91667,9.5,12.25,14.44,1459.74
43105.95833,9.5,12.1,14.28,1459.55
43106,9.57,11.86,14.04,1459.51
43106.04167,9.57,11.78,13.96,1459.42
43106.08333,8.87,15.63,17.78,1461.47
43106.125,8.29,17.75,19.69,1461.87
43106.16667,8.22,18.97,20.89,1463.13
43106.20833,8.16,19.09,20.97,1463.01
43106.25,8.39,18.65,20.65,1463.39
43106.29167,8.29,18.93,20.88,1463.35
43106.33333,8.56,18.78,20.87,1464.22
43106.375,8.66,7.9,9.42,1451.01
43106.41667,8.46,6.41,7.71,1448.32
43106.45833,8.53,5.9,7.15,1447.96
43106.5,8.73,5.5,6.73,1448.28
43106.54167,11.11,4.45,5.87,1456.31
43106.58333,12.85,0.01,0,1457.4
43106.625,12.15,8.26,10.72,1464.82
43106.66667,10.63,13.52,16.27,1465.6
43106.70833,10.17,14.9,17.59,1465.57
43106.75,10.03,15.2,17.86,1465.44
43106.79167,10,15.45,18.1,1465.61
43106.83333,9.8,16.22,18.84,1465.81
43106.875,9.74,16.66,19.28,1466.11
43106.91667,9.8,16.91,19.57,1466.67
43106.95833,9.84,17.08,19.78,1467.01
43107,9.97,17.25,20.01,1467.71
43107.04167,9.87,17.57,20.3,1467.74
43107.08333,9.84,16.55,19.21,1466.36
43107.125,9.74,17.07,19.71,1466.62
43107.16667,9.1,19.02,21.41,1466.61
43107.20833,8.97,19.67,22.01,1466.9
43107.25,8.9,20.69,23.01,1467.92
43107.29167,8.9,21.07,23.39,1468.39
43107.33333,8.93,21.74,24.1,1469.36
43107.375,9.27,18.77,21.24,1466.94
43107.41667,9.07,10.13,11.98,1455.4
43107.45833,9.2,9.14,10.93,1454.69
43107.5,9.57,9.16,11.05,1456.16
43107.54167,11.86,8.56,11,1464.12
43107.58333,13.16,3.43,4.85,1462.69
43107.625,12.21,8.88,11.48,1465.81
43107.66667,11.08,14.51,17.57,1468.53
43107.70833,10.63,18.11,21.27,1471.24
43107.75,10.33,18.89,21.95,1471.11
43107.79167,10.2,19.46,22.49,1471.33
43107.83333,10.5,18.92,22.08,1471.76
43107.875,10.17,19.57,22.58,1471.33
43107.91667,10.3,19.24,22.3,1471.42
43107.95833,10.4,19.1,22.21,1471.61
43108,10.46,19.19,22.34,1471.97
43108.04167,10.59,18.63,21.81,1471.76
43108.08333,10.66,17.44,20.57,1470.54
43108.125,10.66,17.3,20.42,1470.37
43108.16667,10.56,16.79,19.82,1469.38
43108.20833,10.3,16.82,19.73,1468.44
43108.25,9.74,18.74,21.47,1468.69
43108.29167,9.54,18.81,21.44,1468.02
43108.33333,9.54,19.38,22.03,1468.72
43108.375,9.5,19.36,21.98,1468.57
43108.41667,9.7,18.84,21.55,1468.68
43108.45833,9.94,18.44,21.26,1469.06
43108.5,10.03,18.77,21.67,1469.85
43108.54167,10.66,18.99,22.25,1472.46
43108.58333,11.15,18.13,21.58,1473.2
43108.625,11.11,18.95,22.45,1474.08
43108.66667,11.18,19.25,22.82,1474.69
43108.70833,10.82,19.86,23.26,1474.12
43108.75,10.43,21.1,24.34,1474.2
43108.79167,10.13,21.64,24.73,1473.77
43108.83333,10.17,21.67,24.79,1473.93
43108.875,10.3,21.28,24.46,1473.94
43108.91667,11.34,18.54,22.13,1474.41
43108.95833,11.79,16.91,20.57,1474.06
43109,11.92,15.56,19.12,1472.88
43109.04167,12.05,14.4,17.86,1471.93
43109.08333,11.37,19.72,23.43,1475.97
43109.125,10.92,20.7,24.22,1475.51
43109.16667,11.18,19.97,23.59,1475.57
43109.20833,11.44,19.33,23.04,1475.73
43109.25,11.34,19.51,23.19,1475.6
43109.29167,11.05,20.52,24.1,1475.77
43109.33333,11.15,20.27,23.89,1475.82
43109.375,10.92,21.1,24.64,1476
43109.41667,11.02,21.24,24.86,1476.54
43109.45833,11.05,21.8,25.48,1477.34
43109.5,12.02,21.41,25.66,1480.35
43109.54167,12.56,20.47,24.95,1481.12
43109.58333,12.43,20.95,25.41,1481.26
43109.625,13,20.41,25.16,1482.6
43109.66667,13.38,20.19,25.14,1483.65
43109.70833,12.91,21.09,25.85,1483.09
43109.75,12.46,21.63,26.18,1482.19
43109.79167,11.95,22.93,27.27,1481.97
43109.83333,11.5,23.29,27.36,1480.81
43109.875,11.5,23.29,27.36,1480.81
43109.91667,11.6,23.23,27.35,1481.07
43109.95833,11.47,23.5,27.56,1480.95
43110,11.7,23.47,27.68,1481.72
43110.04167,12.11,22.95,27.39,1482.56
43110.08333,12.08,23.27,27.73,1482.84
43110.125,12.08,23.52,28,1483.15
43110.16667,12.34,23.41,28.05,1483.91
43110.20833,12.59,22.69,27.43,1483.93
43110.25,12.97,21.21,26.03,1483.46
43110.29167,12.56,21.62,26.23,1482.52
43110.33333,12.02,22.47,26.82,1481.64
43110.375,11.95,22.87,27.21,1481.9
43110.41667,11.99,23.09,27.47,1482.28
43110.45833,12.18,23.15,27.66,1483.03
43110.5,12.62,23.22,28.04,1484.68
43110.54167,13.94,22.43,28.04,1488.27
43110.58333,14.32,22.2,28.02,1489.25
43110.625,14.94,21.71,27.85,1490.72
43110.66667,15.06,22.17,28.46,1491.67
43110.70833,15.18,22.21,28.6,1492.13
43110.75,15.18,22.4,28.81,1492.34
43110.79167,14.29,23.27,29.22,1490.42
43110.83333,13.48,24.08,29.56,1488.64
43110.875,13.38,24.21,29.64,1488.48
43110.91667,13.44,24.03,29.49,1488.48
43110.95833,14.54,22.55,28.56,1490.39
43111,15.52,20.86,27.22,1491.63
43111.04167,15.71,19.61,25.85,1490.76
43111.08333,15.74,18.21,24.17,1489.2
43111.125,15.68,17.49,23.26,1488.15
43111.16667,15.55,18.7,24.66,1489.18
43111.20833,14.38,23.02,29,1490.43
43111.25,14.57,22.41,28.42,1490.32
43111.29167,14.75,21.42,27.39,1489.76
43111.33333,14.57,21.81,27.73,1489.62
43111.375,14.35,22.48,28.36,1489.69
43111.41667,14.19,23.14,29.01,1489.95
43111.45833,14.23,23.25,29.15,1490.19
43111.5,14.38,23.21,29.22,1490.66
43111.54167,14.78,23.81,30.18,1492.7
43111.58333,15,23.14,29.56,1492.62
43111.625,16.13,22.82,29.95,1495.91
43111.66667,16.65,23.22,30.78,1498.01
43111.70833,16.07,23.51,30.73,1496.53
43111.75,16.41,23.64,31.12,1497.74
43111.79167,16.29,23.78,31.21,1497.53
43111.83333,15.74,24.35,31.48,1496.44
43111.875,15.28,24.73,31.59,1495.41
43111.91667,14.88,25,31.62,1494.43
43111.95833,14.91,24.84,31.45,1494.33
43112,16.16,23.86,31.21,1497.23
43112.04167,16.65,23.08,30.62,1497.86
43112.08333,16.98,19.85,26.9,1495.13
43112.125,16.95,17.97,24.55,1492.84
43112.16667,17.04,16.6,22.88,1491.53
43112.20833,17.07,16.43,22.69,1491.44
43112.25,17.01,15.93,22.02,1490.65
43112.29167,16.74,17.27,23.57,1491.36
43112.33333,16.53,14.82,20.39,1487.8
43112.375,16.5,20.27,27.11,1494.08
43112.41667,16.53,23.09,30.55,1497.49
43112.45833,16.35,23.41,30.8,1497.28
43112.5,16.32,22.26,29.41,1495.84
43112.54167,16.13,21.65,28.55,1494.54
43112.58333,16.44,21.24,28.26,1495.03
43112.625,16.74,20.24,27.23,1494.82
43112.66667,16.86,19.86,26.84,1494.76
43112.70833,16.86,20.12,27.16,1495.07
43112.75,16.77,20.66,27.76,1495.41
43112.79167,16.95,20.67,27.89,1495.99
43112.83333,16.86,20.61,27.76,1495.63
43112.875,16.8,20,26.97,1494.73
43112.91667,16.26,19.04,25.47,1491.86
43112.95833,16.07,18.62,24.86,1490.78
43113,15.98,18.44,24.59,1490.27
43113.04167,16.1,17.65,23.69,1489.74
43113.08333,16.41,15.32,20.96,1488
43113.125,16.32,13.87,19.09,1486
43113.16667,16.38,12.5,17.37,1484.58
43113.20833,16.35,11.53,16.12,1483.35
43113.25,16.19,10.95,15.31,1482.17
43113.29167,15.95,10.82,15.07,1481.21
43113.33333,15.15,7.29,10.26,1474.35
43113.375,15.95,2.1,3.26,1470.94
43113.41667,15.55,6.48,9.29,1474.76
43113.45833,15.4,8.57,12,1476.71
43113.5,15.34,9.9,13.68,1478.06
43113.54167,15.06,10.76,14.68,1478.15
43113.58333,15.06,11.64,15.78,1479.19
43113.625,15.21,11.45,15.61,1479.49
43113.66667,15.31,12.35,16.77,1480.87
43113.70833,15.28,13.37,18.03,1481.97
43113.75,14.94,12.78,17.15,1480.12
43113.79167,14.63,10.41,14.09,1476.25
43113.83333,14.69,10.45,14.17,1476.51
43113.875,14.6,11,14.82,1476.85
43113.91667,14.35,9.99,13.48,1474.78
43113.95833,14.41,10.95,14.7,1476.15
43114,14.32,11.08,14.83,1475.98
43114.04167,14.26,11.05,14.76,1475.73
43114.08333,14.1,10.38,13.89,1474.39
43114.125,14.07,8.91,12.04,1472.51
43114.16667,14.13,8.86,12,1472.67
43114.20833,13.6,8.71,11.67,1470.63
43114.25,12.97,8.75,11.54,1468.42
43114.29167,12.43,8.86,11.52,1466.6
43114.33333,11.92,8.94,11.47,1464.82
43114.375,11.86,9.12,11.67,1464.8
43114.41667,11.73,9.11,11.62,1464.32
43114.45833,15.83,0.01,0,1468.07
43114.5,15.28,2.13,3.26,1468.67
43114.54167,14.35,4.88,6.94,1468.69
43114.58333,14.04,7.1,9.76,1470.25
43114.625,13.6,10.97,14.44,1473.34
43114.66667,13.26,12.56,16.22,1474.03
43114.70833,13.19,12.73,16.39,1474
43114.75,13.22,12.38,16,1473.7
43114.79167,13.22,12.45,16.08,1473.78
43114.83333,13.13,12.43,16.02,1473.43
43114.875,13.1,11.67,15.1,1472.4
43114.91667,13.32,11.88,15.44,1473.44
43114.95833,13.63,12.26,16.01,1475
43115,12.56,13.58,17.13,1472.78
43115.04167,12.34,13.83,17.34,1472.28
43115.08333,11.95,14.6,18.05,1471.83
43115.125,11.86,15.67,19.22,1472.79
43115.16667,12.65,9.35,12.18,1468.01
43115.20833,12.34,8.09,10.57,1465.32
43115.25,11.89,7.8,10.09,1463.31
43115.29167,11.41,7.77,9.94,1461.47
43115.33333,10.99,7.86,9.95,1459.99
43115.375,10.99,8.2,10.34,1460.41
43115.41667,11.24,8.24,10.45,1461.44
43115.45833,15.15,0.01,0,1465.72
43115.5,14.75,4.93,7.06,1470.16
43115.54167,13.35,10.21,13.43,1471.53
43115.58333,12.85,11.33,14.61,1471.09
43115.625,12.75,11.74,15.06,1471.24
43115.66667,12.69,12.12,15.48,1471.47
43115.70833,12.34,13.24,16.65,1471.56
43115.75,12.27,14.4,17.96,1472.75
43115.79167,12.18,15.59,19.27,1473.84
43115.83333,12.24,16.12,19.91,1474.72
43115.875,12.21,16.58,20.41,1475.16
43115.91667,12.18,16.79,20.63,1475.31
43115.95833,12.27,16.52,20.37,1475.32
43116,11.63,17.48,21.12,1474.17
43116.04167,11.44,18.94,22.62,1475.25
43116.08333,11.47,19.09,22.81,1475.56
43116.125,11.47,19.4,23.14,1475.93
43116.16667,11.57,19.43,23.23,1476.32
43116.20833,12.21,11.93,15.08,1469.51
43116.25,11.99,9.5,12.16,1465.74
43116.29167,11.63,8.46,10.83,1463.17
43116.33333,11.21,8.16,10.36,1461.22
43116.375,11.05,8.13,10.28,1460.58
43116.41667,13.44,2.44,3.54,1462.53
43116.45833,15,0.01,0,1465.18
43116.5,13.29,11.22,14.63,1472.53
43116.54167,12.05,14.3,17.75,1471.82
43116.58333,11.73,15,18.4,1471.5
43116.625,11.79,15.05,18.48,1471.79
43116.66667,11.83,15.41,18.9,1472.35
43116.70833,11.89,15.98,19.58,1473.28
43116.75,11.89,16.07,19.68,1473.38
43116.79167,11.6,16.29,19.79,1472.61
43116.83333,11.5,16.62,20.11,1472.66
43116.875,11.47,17,20.51,1473
43116.91667,11.7,17.13,20.77,1473.98
43116.95833,11.54,17.64,21.24,1474.01
43117,11.31,18.52,22.09,1474.27
43117.04167,10.92,20.21,23.7,1474.92
43117.08333,10.95,20.43,23.95,1475.31
43117.125,11.15,19.49,23.05,1474.87
43117.16667,11.89,15.6,19.15,1472.82
43117.20833,12.08,13.53,16.89,1471
43117.25,12.15,12.1,15.26,1469.49
43117.29167,12.11,10.99,13.95,1468.02
43117.33333,11.89,9.93,12.63,1465.91
43117.375,11.79,9.22,11.77,1464.69
43117.41667,13.57,4.82,6.72,1465.84
43117.45833,14.6,2.06,3.1,1466.2
43117.5,13.76,7.45,10.12,1469.66
43117.54167,12.85,11.2,14.45,1470.93
43117.58333,12.31,14.66,18.27,1473.17
43117.625,12.43,16.48,20.4,1475.83
43117.66667,12.62,15.65,19.55,1475.52
43117.70833,12.72,15.13,19,1475.23
43117.75,13.35,7.67,10.3,1468.47
43117.79167,13.29,5.62,7.71,1465.79
43117.83333,12.85,5.87,7.94,1464.49
43117.875,12.69,13.51,17.11,1473.15
43117.91667,11.66,9.79,12.4,1464.91
43117.95833,11.86,5.49,7.28,1460.38
43118,12.34,2.95,4.12,1459.08
43118.04167,11.63,3.89,5.25,1457.59
43118.08333,10.76,6.13,7.85,1457
43118.125,10.72,7.63,9.62,1458.72
43118.16667,10.56,9.9,12.18,1460.89
43118.20833,9.64,7.96,9.72,1454.93
43118.25,9.64,7.85,9.6,1454.8
43118.29167,9.47,7.91,9.63,1454.22
43118.33333,8.87,7.8,9.35,1451.69
43118.375,8.66,7.93,9.45,1451.04
43118.41667,8.66,7.98,9.5,1451.1
43118.45833,9.07,8.01,9.64,1452.76
43118.5,14.35,0.01,0,1462.88
43118.54167,14.91,0.01,0,1464.85
43118.58333,12.37,8.6,11.19,1466.05
43118.625,11.18,8.83,11.13,1461.92
43118.66667,11.44,8.27,10.54,1462.2
43118.70833,11.5,8.68,11.04,1462.94
43118.75,11.54,8.74,11.13,1463.14
43118.79167,11.28,8.97,11.32,1462.45
43118.83333,11.05,9.45,11.81,1462.19
43118.875,10.89,10.41,12.87,1462.75
43118.91667,10.56,11.23,13.69,1462.53
43118.95833,10.79,10.72,13.2,1462.77
43119,10.2,11.94,14.36,1462.03
43119.04167,9.57,13.81,16.15,1461.93
43119.08333,9.14,16.34,18.65,1463.4
43119.125,8.77,17.44,19.61,1463.33
43119.16667,8.97,17.5,19.77,1464.19
43119.20833,8.87,17.72,19.94,1464.08
43119.25,9.1,17.53,19.87,1464.75
43119.29167,9.44,17.16,19.65,1465.58
43119.33333,10.2,9.2,11.28,1458.65
43119.375,9.97,7.21,8.95,1455.29
43119.41667,10,6.51,8.14,1454.55
43119.45833,11.37,4.78,6.33,1457.7
43119.5,13.03,5,6.87,1464.13
43119.54167,11.7,13.01,16.13,1468.95
43119.58333,11.21,15.09,18.27,1469.71
43119.625,11.41,14.09,17.23,1469.2
43119.66667,11.24,13.59,16.61,1468
43119.70833,11.73,13.67,16.89,1469.87
43119.75,11.5,13.59,16.71,1468.95
43119.79167,11.7,13.72,16.94,1469.82
43119.83333,11.63,14.04,17.28,1469.98
43119.875,11.6,14.53,17.82,1470.46
43119.91667,11.66,14.77,18.12,1470.99
43119.95833,11.57,14.72,18.01,1470.56
43120,11.28,14.99,18.18,1469.83
43120.04167,10.2,16.78,19.63,1468.01
43120.08333,9.54,19.21,21.85,1468.52
43120.125,9.37,20.08,22.66,1468.96
43120.16667,9.4,20.24,22.84,1469.29
43120.20833,9.6,19.72,22.42,1469.4
43120.25,10.66,14.55,17.43,1466.99
43120.29167,10.79,12,14.64,1464.35
43120.33333,10.4,10.49,12.8,1461
43120.375,10.07,9.6,11.69,1458.63
43120.41667,10.03,8.95,10.95,1457.7
43120.45833,10.36,8.72,10.78,1458.68
43120.5,11.89,7.81,10.11,1463.32
43120.54167,11.37,13.09,16.09,1467.86
43120.58333,10.82,16.26,19.38,1469.7
43120.625,10.53,18.2,21.32,1470.99
43120.66667,10.59,18.35,21.52,1471.42
43120.70833,10.63,18.3,21.48,1471.48
43120.75,10.66,18.09,21.27,1471.34
43120.79167,10.69,18.22,21.43,1471.63
43120.83333,10.69,18.49,21.73,1471.96
43120.875,10.66,18.71,21.94,1472.11
43120.91667,10.69,18.94,22.2,1472.51
43120.95833,10.79,18.36,21.64,1472.16
43121,10.85,17.73,20.99,1471.63
43121.04167,10.69,18.22,21.43,1471.63
43121.08333,10.23,18.99,22,1470.86
43121.125,10.03,19.69,22.63,1470.99
43121.16667,9.9,20.22,23.11,1471.14
43121.20833,10.03,20.05,23.01,1471.43
43121.25,10.59,17.13,20.21,1469.92
43121.29167,10.95,14.04,16.98,1467.45
43121.33333,10.95,11.92,14.61,1464.86
43121.375,10.82,10.47,12.92,1462.58
43121.41667,10.79,9.68,12,1461.49
43121.45833,11.15,9.08,11.42,1462.11
43121.5,12.46,8.53,11.13,1466.32
43121.54167,12.69,11.66,14.94,1470.91
43121.58333,12.53,15,18.76,1474.38
43121.625,12.5,17.02,21.05,1476.72
43121.66667,12.05,18.25,22.19,1476.61
43121.70833,12.08,18.68,22.69,1477.25
43121.75,12.24,18.39,22.45,1477.47
43121.79167,12.08,18.93,22.97,1477.56
43121.83333,11.92,19.41,23.41,1477.57
43121.875,11.83,19.65,23.61,1477.51
43121.91667,11.76,19.87,23.82,1477.55
43121.95833,11.79,19.76,23.71,1477.53
43122,11.95,19.44,23.46,1477.72
43122.04167,11.95,19.26,23.26,1477.5
43122.08333,11.73,19.04,22.89,1476.42
43122.125,11.28,20.24,23.94,1476.26
43122.16667,11.11,20.82,24.47,1476.38
43122.20833,11.11,21.13,24.8,1476.75
43122.25,11.24,20.7,24.41,1476.7
43122.29167,11.31,20.61,24.36,1476.82
43122.33333,11.24,20.8,24.52,1476.82
43122.375,11.37,20.67,24.46,1477.13
43122.41667,11.76,20.2,24.18,1477.95
43122.45833,12.34,19.82,24.1,1479.55
43122.5,12.69,19.08,23.48,1479.89
43122.54167,13.6,17.85,22.58,1481.6
43122.58333,14.01,16.8,21.56,1481.73
43122.625,13.69,17.57,22.31,1481.59
43122.66667,13.1,18.56,23.12,1480.7
43122.70833,12.78,19.21,23.67,1480.38
43122.75,12.81,19.37,23.87,1480.69
43122.79167,13.22,19.19,23.91,1481.9
43122.83333,13.26,19.26,24.01,1482.1
43122.875,13.82,18.15,23.04,1482.71
43122.91667,14.35,16.5,21.39,1482.55
43122.95833,14.29,17.29,22.29,1483.28
43123,14.23,18.07,23.17,1484
43123.04167,14.54,17.71,22.92,1484.63
43123.08333,14.54,17.48,22.64,1484.35
43123.125,14.35,17.3,22.33,1483.5
43123.16667,14.23,17.63,22.65,1483.47
43123.20833,14.1,18.55,23.67,1484.15
43123.25,14.01,19,24.13,1484.37
43123.29167,14.35,17.88,23.02,1484.2
43123.33333,14.32,17.66,22.74,1483.83
43123.375,14.32,18.02,23.17,1484.26
43123.41667,14.38,17.99,23.16,1484.43
43123.45833,14.44,18.64,23.96,1485.42
43123.5,14.88,18.33,23.84,1486.51
43123.54167,15.52,16.57,22.07,1486.57
43123.58333,15.86,12.61,17.31,1483.01
43123.625,16.01,12.48,17.2,1483.36
43123.66667,15.83,14.55,19.73,1485.2
43123.70833,15.83,15.37,20.75,1486.16
43123.75,15.8,15.35,20.71,1486.04
43123.79167,15.83,15.59,21.02,1486.42
43123.83333,15.83,15.1,20.41,1485.84
43123.875,15.86,16.25,21.84,1487.29
43123.91667,15.77,16.98,22.69,1487.85
43123.95833,15.8,17.51,23.35,1488.58
43124,15.83,17.91,23.85,1489.15
43124.04167,15.86,17.98,23.96,1489.33
43124.08333,15.95,17.32,23.2,1488.86
43124.125,15.89,17.59,23.5,1488.97
43124.16667,15.8,16.56,22.19,1487.46
43124.20833,15.8,16.7,22.37,1487.63
43124.25,15.86,17.05,22.82,1488.24
43124.29167,15.89,17.23,23.06,1488.55
43124.33333,15.92,17.14,22.96,1488.54
43124.375,15.92,16.98,22.78,1488.36
43124.41667,16.01,16.53,22.27,1488.13
43124.45833,15.95,15.42,20.86,1486.62
43124.5,16.62,16.78,22.89,1490.39
43124.54167,16.59,16.61,22.66,1490.09
43124.58333,16.92,13.2,18.5,1487.18
43124.625,17.07,9.17,13.26,1482.97
43124.66667,16.41,12.31,17.15,1484.47
43124.70833,15.74,15.54,20.9,1486.05
43124.75,15.4,17.86,23.57,1487.69
43124.79167,15.18,18.44,24.14,1487.66
43124.83333,15.18,18.79,24.56,1488.08
43124.875,15.15,19.13,24.95,1488.38
43124.91667,15.18,18.79,24.56,1488.08
43124.95833,15.95,11.8,16.32,1482.36
43125,15.71,10.46,14.52,1479.97
43125.04167,15.43,9.49,13.18,1477.89
43125.08333,15.09,8.96,12.41,1476.12
43125.125,14.78,8.74,12.04,1474.8
43125.16667,14.29,9.21,12.49,1473.64
43125.20833,14.38,8.22,11.26,1472.78
43125.25,14.5,7,9.73,1471.75
43125.29167,14.6,8.18,11.27,1473.49
43125.33333,14.1,7.34,10.08,1470.75
43125.375,13.98,8.02,10.9,1471.12
43125.41667,13.22,5.44,7.46,1465.34
43125.45833,13.51,6.69,9.11,1467.86
43125.5,14.07,8.02,10.93,1471.45
43125.54167,14.63,8.39,11.55,1473.84
43125.58333,15.34,8.48,11.86,1476.39
43125.625,16.29,5.06,7.51,1475.57
43125.66667,16.83,3.89,5.95,1476.02
43125.70833,17.01,3.31,5.13,1475.95
43125.75,15.68,4.21,6.23,1472.49
43125.79167,14.72,5.56,7.9,1470.81
43125.83333,14.19,7.21,9.94,1470.93
43125.875,13.91,8.38,11.34,1471.33
43125.91667,13.85,9.16,12.29,1472.05
43125.95833,13.88,9.69,12.96,1472.79
43126,14.57,9.79,13.3,1475.29
