Date & Time,Temp(?C),Salinity(psu),Conduct(mS/cm),Sound Velocity(m/sec)
43154.95833,24.44,12.87,21.22,1508.84
43155,24.35,10.1,16.96,1505.6
43155.04167,23.52,7.77,13.09,1500.76
43155.08333,22.15,0.01,0,1488.27
43155.125,21.95,0.01,0,1487.67
43155.16667,21.92,0.01,0,1487.59
43155.20833,21.66,0.01,0,1486.81
43155.25,22.85,7.53,12.53,1498.62
43155.29167,23.49,10.49,17.25,1503.66
43155.33333,23.81,11.52,18.92,1505.66
43155.375,23.89,12.65,20.66,1507.13
43155.41667,23.92,13.05,21.27,1507.65
43155.45833,23.92,12.64,20.66,1507.2
43155.5,23.92,12.93,21.09,1507.52
43155.54167,23.95,13.48,21.93,1508.2
43155.58333,24.01,13.76,22.37,1508.66
43155.625,24.24,13.23,21.68,1508.7
43155.66667,24.56,13.58,22.35,1509.93
43155.70833,24.82,13.42,22.22,1510.43
43155.75,25.19,14.53,24.07,1512.6
43155.79167,24.7,14.47,23.76,1511.27
43155.83333,24.64,15.32,24.99,1512.04
43155.875,24.5,15.72,25.52,1512.1
43155.91667,24.67,15.8,25.73,1512.64
43155.95833,24.7,16.05,26.11,1512.99
43156,24.67,16.61,26.92,1513.52
43156.04167,24.67,16.33,26.51,1513.22
43156.08333,24.5,14.06,23.04,1510.29
43156.125,23.43,8.07,13.53,1500.84
43156.16667,22.44,2.21,3.95,1491.56
43156.20833,22.39,1.9,3.43,1491.06
43156.25,22.36,3.36,5.86,1492.6
43156.29167,23.05,7.57,12.65,1499.24
43156.33333,23.4,11.32,18.46,1504.33
43156.375,23.98,15.63,25.12,1510.63
43156.41667,24.24,17.94,28.63,1513.83
43156.45833,24.59,18.87,30.19,1515.75
43156.5,24.82,18.92,30.39,1516.4
43156.54167,25.22,19.45,31.42,1518
43156.58333,25.51,19.36,31.48,1518.64
43156.625,25.48,19.75,32.02,1518.98
43156.66667,25.37,19.75,31.95,1518.69
43156.70833,25.34,19.6,31.72,1518.46
43156.75,25.31,20.1,32.43,1518.93
43156.79167,25.37,20.24,32.67,1519.22
43156.83333,25.37,20.3,32.75,1519.28
43156.875,25.25,20.63,33.17,1519.36
43156.91667,25.05,21.5,34.3,1519.79
43156.95833,25.05,21.93,34.92,1520.26
43157,25.05,22.57,35.84,1520.95
43157.04167,25.02,22.14,35.19,1520.4
43157.08333,24.99,21.96,34.92,1520.14
43157.125,24.12,12.07,19.88,1507.12
43157.16667,22.82,0.01,0,1490.23
43157.20833,22.56,0.01,0,1489.47
43157.25,22.44,0.01,0,1489.13
43157.29167,22.39,0.01,0,1488.96
43157.33333,22.56,3.19,5.6,1492.99
43157.375,23.34,9.56,15.79,1502.24
43157.41667,24.15,15.75,25.37,1511.21
43157.45833,24.27,19.58,31.01,1515.7
43157.5,24.56,19.81,31.53,1516.7
43157.54167,24.76,20.2,32.22,1517.64
43157.58333,25.13,21.22,33.94,1519.7
43157.625,25.45,21.06,33.93,1520.32
43157.66667,25.34,21.24,34.11,1520.22
43157.70833,25.22,20.88,33.51,1519.55
43157.75,25.05,20.79,33.27,1519.02
43157.79167,24.9,20.19,32.29,1517.99
43157.83333,24.93,19.95,31.98,1517.82
43157.875,24.93,19.95,31.98,1517.82
43157.91667,24.9,21.64,34.39,1519.57
43157.95833,25.11,23.21,36.79,1521.78
43158,25.02,23.46,37.09,1521.84
43158.04167,24.87,22.67,35.85,1520.61
43158.08333,24.61,19.84,31.6,1516.88
43158.125,24.56,19.92,31.68,1516.82
43158.16667,22.59,0.01,0,1489.55
43158.20833,22.24,0.01,0,1488.53
43158.25,22.12,0.01,0,1488.19
43158.29167,21.95,0.01,0,1487.67
43158.33333,21.45,0.01,0,1486.2
43158.375,21.28,0.01,0,1485.67
43158.41667,22.07,12.15,19.17,1501.54
43158.45833,22.53,8.58,14.06,1498.89
43158.5,22.88,12.82,20.48,1504.56
43158.54167,22.91,13.96,22.16,1505.9
43158.58333,23.17,15.83,25,1508.67
43158.625,23.57,15.03,24.04,1508.89
43158.66667,23.31,16.44,25.95,1509.74
43158.70833,23.23,16.44,25.9,1509.5
43158.75,23.37,15.1,24.04,1508.42
43158.79167,23.28,16.08,25.41,1509.26
43158.83333,22.62,21.11,32.11,1513.01
43158.875,22.82,22.83,34.61,1515.46
43158.91667,22.94,23.62,35.79,1516.65
43158.95833,22.91,23.57,35.7,1516.52
43159,22.88,23.66,35.79,1516.54
43159.04167,22.76,23.06,34.88,1515.56
43159.08333,22.33,20.58,31.2,1511.65
43159.125,22.76,23.25,35.16,1515.78
43159.16667,22.3,13.95,21.86,1504.19
43159.20833,21.92,0.01,0,1487.59
43159.25,21.57,0.01,0,1486.55
43159.29167,21.83,0.01,0,1487.33
43159.33333,21.45,0.01,0,1486.2
43159.375,22.12,11.19,17.8,1500.63
43159.41667,22.04,14.18,22.07,1503.71
43159.45833,22.21,16.97,26.11,1507.31
43159.5,22.15,17.91,27.4,1508.2
43159.54167,22.15,19.21,29.2,1509.64
43159.58333,22.21,19.63,29.82,1510.27
43159.625,22.85,18.51,28.63,1510.76
43159.66667,23.52,15.92,25.29,1509.7
43159.70833,23.17,12.31,19.85,1504.79
43159.75,22.85,7.41,12.36,1498.5
43159.79167,22.65,5.19,8.83,1495.46
43159.83333,22.5,6.26,10.48,1496.23
43159.875,22.88,9.93,16.19,1501.36
43159.91667,23.08,14.45,22.96,1506.92
43159.95833,22.97,21.1,32.33,1513.94
43160,22.76,23.59,35.61,1516.15
43160.04167,22.65,24.28,36.47,1516.61
43160.08333,22.62,24.16,36.28,1516.4
43160.125,22.59,23.83,35.81,1515.95
43160.16667,22.7,18.29,28.25,1510.13
43160.20833,22.36,8.95,14.56,1498.8
43160.25,22.24,5.49,9.23,1494.63
43160.29167,22.12,1.44,2.63,1489.78
43160.33333,22.07,0.01,0,1488.02
43160.375,22.12,0.01,0,1488.19
43160.41667,22.36,4.27,7.31,1493.6
43160.45833,22.65,8.35,13.73,1498.96
43160.5,22.79,12.31,19.7,1503.75
43160.54167,23.08,19.02,29.49,1511.96
43160.58333,23.26,21.36,32.88,1514.99
43160.625,23.34,20.9,32.3,1514.73
43160.66667,23.66,20.69,32.21,1515.33
43160.70833,23.66,16.42,26.1,1510.65
43160.75,23.49,8.57,14.32,1501.56
43160.79167,23.23,3.94,6.92,1495.73
43160.83333,23.02,1.44,2.67,1492.39
43160.875,22.97,3.16,5.59,1494.12
43160.91667,23.05,8.45,14.01,1500.21
43160.95833,23.31,10.18,16.73,1502.85
43161,23.31,19.06,29.69,1512.62
43161.04167,23.26,22.27,34.15,1516
43161.08333,23.4,23.97,36.61,1518.26
43161.125,23.37,24.71,37.6,1518.99
43161.16667,23.28,22.57,34.58,1516.41
43161.20833,23.31,24.03,36.62,1518.09
43161.25,22.3,3.11,5.44,1492.15
43161.29167,21.95,0.01,0,1487.67
43161.33333,21.66,0.01,0,1486.81
43161.375,21.77,0.01,0,1487.15
43161.41667,21.77,0.01,0,1487.15
43161.45833,22.44,12.48,19.8,1502.97
43161.5,22.65,15.21,23.83,1506.56
43161.54167,22.82,18.38,28.43,1510.54
43161.58333,22.73,19.38,29.79,1511.42
43161.625,22.79,19.36,29.79,1511.55
43161.66667,23.08,17.6,27.48,1510.39
43161.70833,23.63,11.45,18.76,1505.12
43161.75,22.88,4.76,8.19,1495.65
43161.79167,22.21,2.1,3.76,1490.77
43161.83333,21.89,0.01,0,1487.5
43161.875,21.45,0.01,0,1486.2
43161.91667,21.28,0.01,0,1485.67
43161.95833,21.43,7.92,12.75,1494.97
43162,22.3,15.11,23.52,1505.48
43162.04167,21.4,14.55,22.3,1502.31
43162.08333,21.19,15.73,23.84,1503.05
43162.125,20.81,14.82,22.4,1500.94
43162.16667,19.99,10.98,16.71,1494.17
43162.20833,19.76,4.86,7.81,1486.51
43162.25,19.96,0.01,0,1481.63
43162.29167,19.85,0.01,0,1481.27
43162.33333,19.85,0.01,0,1481.27
43162.375,20.02,0.01,0,1481.82
43162.41667,19.37,0.01,0,1479.79
43162.45833,19.55,0.01,0,1480.35
43162.5,18.99,0.01,0,1478.57
43162.54167,19.61,7.26,11.31,1488.79
43162.58333,20.02,9.78,15.03,1492.9
43162.625,20.05,10.35,15.85,1493.64
43162.66667,20.29,10.45,16.07,1494.45
43162.70833,20.67,9.83,15.31,1494.88
43162.75,20.49,6.15,9.89,1490.21
43162.79167,20.55,3.62,6.04,1487.52
43162.83333,20.96,0.01,0,1484.7
43162.875,20.4,0.01,0,1483
43162.91667,20.67,0.01,0,1483.81
43162.95833,20.14,0.01,0,1482.18
43163,19.29,3.89,6.29,1483.95
43163.04167,18.76,6.5,10.02,1485.26
43163.08333,19.32,9.63,14.59,1490.59
43163.125,19.2,11.08,16.56,1491.88
43163.16667,19.37,12.07,17.99,1493.55
43163.20833,18.96,11.48,17.03,1491.62
43163.25,18.99,10.44,15.61,1490.52
43163.29167,18.93,6.99,10.76,1486.38
43163.33333,19.67,3.23,5.33,1484.38
43163.375,19.79,1.92,3.27,1483.26
43163.41667,20.23,0.01,0,1482.45
43163.45833,20.78,0.01,0,1484.16
43163.5,19.9,4.73,7.64,1486.81
43163.54167,19.76,8.48,13.1,1490.63
43163.58333,19.46,10.16,15.38,1491.64
43163.625,19.26,11.99,17.84,1493.11
43163.66667,19.58,14.72,21.68,1497.2
43163.70833,19.76,16.45,24.09,1499.69
43163.75,19.82,16.94,24.78,1500.42
43163.79167,19.93,16.93,24.82,1500.75
43163.83333,20.49,12.48,19.01,1497.36
43163.875,20.34,8.09,12.71,1491.96
43163.91667,19.61,5.58,8.86,1486.88
43163.95833,19.23,4.1,6.58,1483.99
43164,18.46,3.9,6.18,1481.34
43164.04167,18.9,7.16,11,1486.48
43164.08333,18.52,8.83,13.23,1487.19
43164.125,18.31,10.41,15.33,1488.36
43164.16667,17.98,11.84,17.14,1488.98
43164.20833,18.04,12.75,18.38,1490.23
43164.25,17.69,12.87,18.39,1489.24
43164.29167,18.1,13.24,19.04,1490.97
43164.33333,18.28,11.51,16.81,1489.53
43164.375,18.64,9.67,14.44,1488.54
43164.41667,19.4,7.55,11.68,1488.49
43164.45833,19.58,5.84,9.23,1487.08
43164.5,18.96,7.21,11.08,1486.72
43164.54167,18.7,8.71,13.12,1487.61
43164.58333,18.76,9.67,14.47,1488.9
43164.625,18.64,10.68,15.82,1489.69
43164.66667,18.37,12.21,17.79,1490.62
43164.70833,18.31,13.17,19.04,1491.54
43164.75,18.87,13.4,19.59,1493.55
43164.79167,19.2,12.42,18.4,1493.42
43164.83333,19.46,10.53,15.89,1492.06
43164.875,19.73,8.64,13.32,1490.72
43164.91667,19.93,6.35,10.05,1488.74
43164.95833,19.67,4.63,7.45,1485.97
43165,19.32,4,6.46,1484.16
43165.04167,18.76,7.21,11.02,1486.07
43165.08333,18.61,9.06,13.58,1487.74
43165.125,18.46,10.62,15.68,1489.07
43165.16667,18.4,12.04,17.57,1490.52
43165.20833,18.4,13.22,19.15,1491.88
43165.25,18.37,13.93,20.08,1492.61
43165.29167,18.22,14.01,20.12,1492.24
43165.33333,18.37,14.19,20.41,1492.9
43165.375,18.49,13.97,20.17,1493.01
43165.41667,18.76,12.66,18.55,1492.34
43165.45833,19.08,10.74,16.05,1491.13
43165.5,19.08,10.55,15.79,1490.91
43165.54167,19.32,10.84,16.28,1491.97
43165.58333,19.4,11.65,17.43,1493.17
43165.625,19.05,12.39,18.3,1492.93
43165.66667,18.96,13.08,19.19,1493.45
43165.70833,19.02,13.68,20.03,1494.32
43165.75,18.99,14.41,20.99,1495.06
43165.79167,19.14,15.09,21.97,1496.29
43165.83333,19.26,15.57,22.66,1497.19
43165.875,19.4,15.51,22.66,1497.57
43165.91667,19.52,14.27,21.04,1496.51
43165.95833,19.61,13,19.36,1495.32
43166,19.67,11.85,17.8,1494.2
43166.04167,19.52,11.09,16.7,1492.88
43166.08333,19.43,10.54,15.9,1491.98
43166.125,19.14,10.55,15.81,1491.09
43166.16667,18.99,10.79,16.09,1490.92
43166.20833,18.9,10.86,16.15,1490.72
43166.25,18.9,10.9,16.21,1490.77
43166.29167,18.93,11,16.36,1490.98
43166.33333,18.93,11.21,16.65,1491.22
43166.375,18.96,11.5,17.05,1491.64
43166.41667,19.17,11.11,16.6,1491.83
43166.45833,19.32,10.59,15.93,1491.69
43166.5,19.7,9.92,15.13,1492.09
43166.54167,19.46,9.66,14.68,1491.07
43166.58333,19.32,9.88,14.94,1490.87
43166.625,19.26,9.7,14.67,1490.48
43166.66667,19.05,9.66,14.55,1489.8
43166.70833,18.81,9.66,14.48,1489.08
43166.75,18.7,9.69,14.48,1488.74
43166.79167,18.7,9.65,14.42,1488.69
43166.83333,18.81,9.59,14.38,1488.99
43166.875,19.05,9.46,14.27,1489.58
43166.91667,19.02,9.25,13.97,1489.25
43166.95833,18.7,8.99,13.51,1487.93
43167,18.58,8.67,13.03,1487.19
43167.04167,18.07,8.26,12.32,1485.13
43167.08333,18.1,7.73,11.59,1484.61
43167.125,17.66,7.22,10.77,1482.59
43167.16667,18.25,6.92,10.5,1484.16
43167.20833,18.13,6.78,10.28,1483.62
43167.25,17.33,6.82,10.15,1481.07
43167.29167,17.98,6.89,10.39,1483.26
43167.33333,17.98,7.11,10.7,1483.52
43167.375,17.98,7.55,11.31,1484.02
43167.41667,17.89,7.98,11.88,1484.24
43167.45833,17.66,8.37,12.36,1483.93
43167.5,16.4,8.65,12.37,1480.14
43167.54167,16.73,8.79,12.65,1481.39
43167.58333,16.79,8.91,12.83,1481.73
43167.625,17.24,9.05,13.16,1483.37
43167.66667,16.79,9.24,13.28,1482.12
43167.70833,16.16,9.42,13.32,1480.25
43167.75,15.85,9.6,13.46,1479.45
43167.79167,15.37,9.78,13.54,1478.02
43167.83333,15.52,9.94,13.79,1478.73
43167.875,16.85,10.04,14.35,1483.25
43167.91667,17.57,10.13,14.71,1485.68
43167.95833,17.66,10.15,14.77,1485.99
43168,17.69,10.12,14.74,1486.05
43168.04167,17.54,10,14.53,1485.44
43168.08333,17.12,9.8,14.12,1483.85
43168.125,16.64,9.59,13.69,1482.04
43168.16667,16.25,9.43,13.36,1480.55
43168.20833,16.22,9.35,13.25,1480.36
43168.25,16.43,9.37,13.34,1481.09
43168.29167,16.34,9.53,13.51,1480.97
43168.33333,16.34,9.82,13.9,1481.32
43168.375,16.25,10.17,14.33,1481.43
43168.41667,16.22,10.56,14.82,1481.78
43168.45833,16.28,10.95,15.35,1482.45
43168.5,16.4,11.34,15.9,1483.3
43168.54167,16.55,11.73,16.45,1484.24
43168.58333,16.64,12.1,16.97,1484.98
43168.625,16.73,12.48,17.49,1485.71
43168.66667,16.79,12.83,17.97,1486.32
43168.70833,17.12,13.19,18.56,1487.8
43168.75,17.39,13.48,19.06,1489
43168.79167,17.54,13.75,19.47,1489.79
43168.83333,17.33,13.95,19.63,1489.35
43168.875,17.51,14.07,19.88,1490.07
43168.91667,17.45,14.17,19.98,1489.99
43168.95833,17.36,14.23,20.01,1489.77
43169,17.42,14.28,20.11,1490.02
43169.04167,17.27,14.31,20.08,1489.58
43169.08333,17.27,14.34,20.11,1489.61
43169.125,17.15,14.36,20.08,1489.26
43169.16667,17.18,14.4,20.15,1489.4
43169.20833,17.15,14.46,20.21,1489.37
43169.25,16.85,14.55,20.19,1488.52
43169.29167,16.46,14.65,20.13,1487.37
43169.33333,16.25,14.78,20.21,1486.84
43169.375,15.94,14.93,20.25,1486.02
43169.41667,15.67,15.09,20.32,1485.31
43169.45833,15.82,15.25,20.59,1486
43169.5,15.79,15.4,20.77,1486.08
43169.54167,15.82,15.59,21.01,1486.4
43169.58333,15.94,15.72,21.23,1486.95
43169.625,15.97,15.83,21.38,1487.18
43169.66667,16.06,15.97,21.6,1487.64
43169.70833,16.09,16.08,21.75,1487.87
43169.75,16.13,16.23,21.95,1488.14
43169.79167,16.19,16.36,22.15,1488.5
43169.83333,16.19,16.5,22.31,1488.65
43169.875,16.25,16.64,22.52,1489.01
43169.91667,16.25,16.81,22.73,1489.21
43169.95833,16.25,16.95,22.9,1489.38
43170,16.28,17.07,23.07,1489.63
43170.04167,16.28,17.22,23.25,1489.79
43170.08333,16.31,17.35,23.43,1490.05
43170.125,16.31,17.46,23.56,1490.18
43170.16667,16.34,17.63,23.79,1490.48
43170.20833,16.37,17.73,23.93,1490.69
43170.25,16.31,17.84,24.03,1490.62
43170.29167,16.19,17.93,24.08,1490.34
43170.33333,16.16,18.03,24.18,1490.35
43170.375,16.22,18.12,24.32,1490.66
43170.41667,16.25,18.18,24.42,1490.83
43170.45833,16.31,18.31,24.62,1491.18
43170.5,16.34,18.42,24.77,1491.4
43170.54167,16.4,18.52,24.92,1491.71
43170.58333,16.46,18.65,25.12,1492.06
43170.625,16.52,18.75,25.27,1492.37
43170.66667,16.58,18.85,25.43,1492.68
43170.70833,16.85,18.93,25.68,1493.63
43170.75,17.09,18.99,25.89,1494.45
43170.79167,17.03,19.02,25.89,1494.3
43170.83333,17.24,19.13,26.16,1495.1
43170.875,17.33,19.18,26.27,1495.43
43170.91667,17.36,19.21,26.33,1495.56
43170.95833,17.45,19.21,26.38,1495.84
43171,17.42,19.22,26.38,1495.76
43171.04167,17.39,19.24,26.38,1495.69
43171.08333,17.6,19.22,26.49,1496.32
43171.125,17.66,19.19,26.48,1496.47
43171.16667,17.66,19.06,26.31,1496.31
43171.20833,17.66,18.75,25.92,1495.95
43171.25,17.69,18.31,25.38,1495.54
43171.29167,17.95,17.81,24.9,1495.79
43171.33333,17.86,17.31,24.21,1494.93
43171.375,17.63,16.75,23.38,1493.55
43171.41667,17.39,16.21,22.56,1492.17
43171.45833,17.6,15.67,21.98,1492.2
43171.5,17.86,15.23,21.54,1492.53
43171.54167,18.22,14.78,21.12,1493.12
43171.58333,18.46,14.31,20.62,1493.32
43171.625,18.49,13.77,19.91,1492.79
43171.66667,18.49,13.22,19.18,1492.15
43171.70833,18.4,12.72,18.48,1491.3
43171.75,18.1,12.28,17.77,1489.86
43171.79167,17.78,11.89,17.12,1488.38
43171.83333,17.54,11.51,16.53,1487.18
43171.875,17.54,11.15,16.06,1486.77
43171.91667,17.84,10.83,15.74,1487.35
43171.95833,17.75,10.61,15.41,1486.81
43172,17.63,10.57,15.31,1486.38
43172.04167,17.57,10.65,15.4,1486.28
43172.08333,17.6,10.82,15.64,1486.58
43172.125,17.75,10.99,15.93,1487.25
43172.16667,17.21,11,15.74,1485.53
43172.20833,17.39,10.69,15.4,1485.76
43172.25,17.36,10.23,14.77,1485.12
43172.29167,17.06,9.7,13.97,1483.54
43172.33333,15.4,9.23,12.84,1477.47
43172.375,16.03,8.76,12.42,1479.07
43172.41667,15.73,8.47,11.96,1477.71
43172.45833,15.31,8.34,11.66,1476.11
43172.5,15.15,8.3,11.58,1475.55
43172.54167,15.52,8.32,11.7,1476.81
43172.58333,15.94,8.38,11.89,1478.32
43172.625,16.37,8.45,12.1,1479.81
43172.66667,16.55,8.54,12.28,1480.52
43172.70833,16.67,8.65,12.46,1481.04
43172.75,16.67,8.72,12.54,1481.12
43172.79167,16.49,8.77,12.56,1480.58
43172.83333,16.03,8.82,12.5,1479.14
43172.875,15.88,8.86,12.51,1478.68
43172.91667,15.61,8.97,12.57,1477.88
43172.95833,15.64,9.17,12.83,1478.22
43173,15.61,9.4,13.12,1478.39
43173.04167,15.58,9.68,13.48,1478.62
43173.08333,15.46,9.95,13.78,1478.53
43173.125,15.79,10.12,14.11,1479.86
43173.16667,16.67,10.21,14.51,1482.86
43173.20833,17,10.18,14.58,1483.9
43173.25,17.06,10.08,14.48,1483.99
43173.29167,16.43,9.93,14.08,1481.75
43173.33333,17.39,9.7,14.08,1484.61
43173.375,15.97,9.56,13.44,1479.8
43173.41667,15.73,9.6,13.42,1479.04
43173.45833,15.24,9.7,13.39,1477.51
43173.5,15.27,9.89,13.66,1477.85
43173.54167,15.46,10.19,14.09,1478.81
43173.58333,15.85,10.59,14.73,1480.61
43173.625,16.09,10.85,15.16,1481.73
43173.66667,16.34,10.96,15.38,1482.66
43173.70833,16.82,11.02,15.64,1484.31
43173.75,16.94,11,15.65,1484.67
43173.79167,16.73,10.93,15.48,1483.9
43173.83333,15.97,10.84,15.09,1481.31
43173.875,16.09,10.69,14.95,1481.54
43173.91667,15.61,10.62,14.69,1479.84
43173.95833,15.46,10.6,14.62,1479.3
43174,15.49,10.68,14.72,1479.49
43174.04167,15.27,11.01,15.07,1479.17
43174.08333,15.24,11.39,15.54,1479.51
43174.125,15.24,11.79,16.05,1479.99
43174.16667,15.43,12.21,16.63,1481.1
43174.20833,16.22,12.57,17.4,1484.15
43174.25,16.82,12.75,17.87,1486.32
43174.29167,16.76,12.63,17.7,1485.99
43174.33333,17.27,12.32,17.5,1487.27
43174.375,15.82,11.97,16.48,1482.14
43174.41667,15.4,11.88,16.22,1480.61
43174.45833,14.91,11.93,16.09,1479.01
43174.5,14.75,12,16.11,1478.57
43174.54167,14.91,12.09,16.28,1479.2
43174.58333,15.4,12.19,16.59,1480.97
43174.625,15.97,12.28,16.94,1483.01
43174.66667,16.91,12.35,17.39,1486.14
43174.70833,17.03,12.42,17.53,1486.61
43174.75,17.42,12.46,17.73,1487.9
43174.79167,17.48,12.4,17.68,1488.03
43174.83333,16.82,12.31,17.3,1485.8
43174.875,16.31,12.19,16.95,1484
43174.91667,16.25,12.06,16.76,1483.65
43174.95833,16.03,12.06,16.68,1482.95
43175,15.4,12.15,16.55,1480.93
43175.04167,15.21,12.28,16.64,1480.46
43175.08333,15.12,12.46,16.83,1480.37
43175.125,15.24,12.63,17.09,1480.98
43175.16667,15.58,12.8,17.44,1482.31
43175.20833,15.79,12.9,17.65,1483.13
43175.25,16.25,12.88,17.81,1484.61
43175.29167,16.76,12.83,17.95,1486.21
43175.33333,17,12.69,17.87,1486.83
43175.375,17.09,12.47,17.62,1486.87
43175.41667,16.09,12.19,16.87,1483.3
43175.45833,15.73,11.97,16.45,1481.83
43175.5,15.43,11.86,16.2,1480.68
43175.54167,15.43,11.86,16.2,1480.68
43175.58333,15.43,11.95,16.31,1480.79
43175.625,15.76,12.08,16.61,1482.07
43175.66667,17.18,12.24,17.36,1486.89
43175.70833,17.84,12.34,17.75,1489.1
43175.75,18.37,12.28,17.88,1490.71
43175.79167,18.34,12.11,17.64,1490.42
43175.83333,18.46,11.86,17.36,1490.5
43175.875,18.16,11.59,16.87,1489.26
43175.91667,17.48,11.27,16.2,1486.72
43175.95833,17.21,11.06,15.83,1485.61
43176,17.12,11.01,15.72,1485.26
43176.04167,16.88,11.09,15.74,1484.58
43176.08333,16.88,11.2,15.89,1484.71
43176.125,16.94,11.33,16.07,1485.05
43176.16667,17.12,11.43,16.28,1485.76
43176.20833,17.15,11.53,16.42,1485.96
43176.25,17.36,11.51,16.47,1486.62
43176.29167,17.69,11.36,16.39,1487.48
43176.33333,17.95,11.13,16.19,1488.08
43176.375,18.19,10.84,15.88,1488.49
43176.41667,18.31,10.53,15.5,1488.51
43176.45833,17.98,10.21,14.95,1487.1
43176.5,18.01,9.94,14.6,1486.88
43176.54167,17.98,9.81,14.42,1486.64
43176.58333,17.21,9.85,14.22,1484.2
43176.625,17.57,9.96,14.48,1485.49
43176.66667,18.34,10.14,14.97,1488.14
43176.70833,19.26,10.29,15.49,1491.16
43176.75,19.73,10.33,15.71,1492.64
43176.79167,19.55,10.26,15.55,1492.03
43176.83333,19.43,10.05,15.22,1491.43
43176.875,19.26,9.79,14.8,1490.59
43176.91667,18.93,9.49,14.28,1489.25
43176.95833,19.08,9.22,13.94,1489.39
43177,18.84,9.03,13.61,1488.44
43177.04167,18.64,8.98,13.47,1487.73
43177.08333,17.95,9.07,13.39,1485.69
43177.125,17.89,9.28,13.67,1485.75
43177.16667,18.1,9.57,14.12,1486.74
43177.20833,18.52,9.82,14.6,1488.34
43177.25,18.64,9.96,14.83,1488.86
43177.29167,18.76,9.93,14.83,1489.2
43177.33333,18.84,9.76,14.63,1489.28
43177.375,19.2,9.51,14.39,1490.09
43177.41667,19.4,9.27,14.12,1490.45
43177.45833,19.55,9.01,13.79,1490.6
43177.5,19.32,8.81,13.44,1489.65
43177.54167,18.76,8.71,13.14,1487.8
43177.58333,18.4,8.78,13.13,1486.77
43177.625,18.25,8.96,13.34,1486.51
43177.66667,18.64,9.19,13.76,1487.98
43177.70833,19.9,9.43,14.49,1492.15
43177.75,21.1,9.56,15.07,1495.88
43177.79167,20.99,9.56,15.03,1495.53
43177.83333,20.67,9.45,14.77,1494.45
43177.875,20.46,9.26,14.43,1493.63
43177.91667,20.43,9.06,14.13,1493.32
43177.95833,20.55,8.8,13.79,1493.37
43178,20.9,8.48,13.43,1494.05
43178.04167,20.31,8.4,13.14,1492.22
43178.08333,20.02,8.57,13.3,1491.53
43178.125,19.73,8.89,13.67,1491
43178.16667,19.58,9.26,14.15,1490.98
43178.20833,19.55,9.51,14.5,1491.17
43178.25,20.11,9.67,14.9,1493.04
43178.29167,20.26,9.63,14.9,1493.44
43178.33333,20.2,9.54,14.74,1493.16
43178.375,20.02,9.22,14.23,1492.27
43178.41667,19.85,8.92,13.76,1491.4
43178.45833,19.87,8.76,13.53,1491.3
43178.5,19.82,8.51,13.16,1490.84
43178.54167,19.76,8.36,12.93,1490.49
43178.58333,19.49,8.44,12.97,1489.77
43178.625,19.52,8.55,13.13,1489.99
43178.66667,19.46,8.67,13.29,1489.95
43178.70833,19.46,8.85,13.54,1490.14
43178.75,19.58,8.98,13.76,1490.66
43178.79167,19.73,9.02,13.87,1491.16
43178.83333,19.76,8.86,13.65,1491.06
43178.875,19.76,8.64,13.33,1490.81
43178.91667,19.82,8.37,12.96,1490.68
43178.95833,19.76,8.11,12.57,1490.2
43179,19.58,7.8,12.07,1489.31
43179.04167,19.52,7.63,11.82,1488.94
43179.08333,19.4,7.6,11.74,1488.54
43179.125,19.37,7.68,11.85,1488.54
43179.16667,19.37,7.76,11.96,1488.63
43179.20833,19.29,8.16,12.51,1488.82
43179.25,19.32,8.32,12.74,1489.09
43179.29167,19.43,8.43,12.95,1489.59
43179.33333,19.61,8.46,13.02,1490.15
43179.375,19.73,8.41,13,1490.46
43179.41667,19.85,8.35,12.94,1490.75
43179.45833,20.17,8.26,12.9,1491.62
43179.5,20.17,8.13,12.71,1491.47
43179.54167,20.05,7.98,12.46,1490.94
43179.58333,20.14,7.97,12.48,1491.21
43179.625,20.23,8,12.54,1491.51
43179.66667,19.87,8.3,12.87,1490.77
43179.70833,19.79,8.72,13.46,1490.99
43179.75,20.31,8.94,13.93,1492.83
43179.79167,20.49,8.98,14.03,1493.4
43179.83333,20.31,8.98,13.98,1492.88
43179.875,20.2,8.91,13.85,1492.45
43179.91667,20.05,8.74,13.55,1491.81
43179.95833,19.96,8.45,13.11,1491.21
43180,19.7,8.16,12.63,1490.08
43180.04167,19.55,7.84,12.13,1489.27
43180.08333,19.17,7.51,11.55,1487.71
43180.125,18.55,7.14,10.88,1485.35
43180.16667,18.61,6.81,10.42,1485.15
43180.20833,18.4,6.54,9.99,1484.18
43180.25,18.13,6.28,9.56,1483.03
43180.29167,17.78,6.03,9.14,1481.6
43180.33333,18.34,5.79,8.91,1483.13
43180.375,19.26,5.54,8.73,1485.73
43180.41667,19.32,5.26,8.33,1485.6
43180.45833,19.43,5,7.97,1485.67
43180.5,19.67,4.75,7.63,1486.11
43180.54167,19.02,4.51,7.17,1483.82
43180.58333,18.07,4.3,6.72,1480.56
43180.625,18.22,4.13,6.49,1480.84
43180.66667,18.07,4.01,6.28,1480.22
43180.70833,17.92,4.01,6.26,1479.74
43180.75,18.04,4.09,6.41,1480.22
43180.79167,18.55,4.11,6.51,1481.86
43180.83333,18.67,4.07,6.46,1482.19
43180.875,18.99,3.99,6.38,1483.12
